gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YDR301W	485.0	510.0	796.0	758.0	591.0	827.0
YDR302W	414.0	340.0	551.0	413.0	478.0	824.0
YDR303C	820.0	789.0	1164.0	911.0	966.0	1475.0
YDR304C	1967.02	1855.0	2935.0	2225.0	2248.0	3953.0
YDR305C	187.0	174.0	294.0	189.0	206.0	375.0
YDR306C	407.0	384.0	586.0	476.0	632.0	917.0
YDR307W	552.0	511.0	744.0	637.0	666.0	969.0
YDR308C	201.0	177.0	330.0	200.0	248.0	516.0
YDR309C	895.0	903.0	1121.0	1152.0	1063.0	1606.0
YDR310C	685.0	667.0	1084.0	795.0	773.0	1233.0
YDR311W	496.0	378.0	724.0	512.0	587.0	969.0
YDR312W	439.69	345.41	646.81	342.21	450.23	713.79
YDR313C	171.0	141.0	215.0	158.0	170.0	323.0
YDR314C	82.0	90.0	149.0	83.0	111.0	160.0
YDR315C	101.0	90.0	172.0	111.0	136.0	271.0
YDR316W	146.0	132.0	260.0	167.0	223.0	420.0
YDR316W-A	0.0	0.0	1.0	0.0	0.0	0.0
YDR316W-B	0.0	0.0	0.0	0.0	0.0	0.0
YDR317W	117.0	112.0	176.0	146.0	175.0	211.0
YDR318W	258.0	264.0	458.0	283.0	333.0	594.0
YDR319C	290.0	239.0	387.0	318.0	358.0	505.0
YDR320C	357.0	379.0	563.0	497.0	426.0	706.0
YDR320C-A	253.0	227.0	341.0	300.0	292.0	500.0
YDR321W	2950.0	3035.0	4243.0	2955.0	2827.0	5213.0
YDR322C-A	264.0	310.0	350.0	297.0	459.0	619.0
YDR322W	355.0	364.0	491.0	448.0	509.0	822.0
YDR323C	178.0	195.0	338.0	224.0	229.0	400.0
YDR324C	1433.0	1381.0	1957.0	1767.0	2051.0	2694.0
YDR325W	533.0	524.0	732.0	592.0	670.0	929.0
YDR326C	782.0	772.0	1220.0	970.0	1162.0	1396.0
YDR328C	1217.0	1347.0	1614.0	1107.0	1246.0	2156.0
YDR329C	554.0	500.0	748.0	612.0	664.0	1118.0
YDR330W	338.0	297.0	427.0	426.0	393.0	545.0
YDR331W	744.0	675.0	1062.0	780.0	736.0	1100.0
YDR332W	307.0	311.0	381.0	362.0	414.0	646.0
YDR333C	1180.0	1095.0	1422.0	1401.0	1512.0	2010.0
YDR334W	683.0	636.0	1187.0	912.0	1074.0	1517.0
YDR335W	1215.0	1304.0	1929.0	1887.0	1671.0	2660.0
YDR336W	201.0	187.0	364.0	206.0	302.0	538.0
YDR337W	345.0	329.0	483.0	303.0	316.0	634.0
YDR338C	388.0	343.0	473.0	538.0	469.0	597.0
YDR339C	510.0	446.0	759.0	516.0	640.0	1206.0
YDR341C	4054.0	4133.0	5861.0	4184.0	3891.0	6438.0
YDR342C	626.21	1019.67	778.16	1193.81	1382.94	1838.65
YDR343C	169.24	155.19	131.89	235.81	192.97	168.86
YDR344C	18.0	20.0	22.0	28.0	21.0	34.0
YDR345C	5618.52	5832.93	8166.23	5450.42	4638.57	9150.44
YDR346C	2235.0	2191.0	3152.0	2461.0	2579.0	3872.0
YDR347W	572.0	506.0	712.0	693.0	647.0	1146.0
YDR348C	717.0	616.0	880.0	664.0	838.0	1048.0
YDR349C	1126.0	1004.0	1495.0	1243.0	1222.0	1712.0
YDR350C	464.0	467.0	565.0	658.0	660.0	866.0
YDR351W	510.0	420.0	720.0	643.0	671.0	1044.0
YDR352W	591.0	548.0	732.0	585.0	543.0	926.0
YDR353W	4241.0	4557.0	5918.0	4215.0	3986.0	7339.0
YDR354W	857.0	805.0	1126.0	1024.0	1135.0	1895.0
YDR356W	178.0	137.0	445.0	182.0	212.0	688.0
YDR357C	273.0	210.0	346.0	195.0	264.0	432.0
YDR358W	286.0	279.0	370.0	276.0	287.0	437.0
YDR359C	313.0	301.0	546.0	420.0	355.0	552.0
YDR361C	1176.0	1039.0	1556.0	1416.0	1595.0	2677.0
YDR362C	455.0	464.0	612.0	572.0	570.0	855.0
YDR363W	177.0	182.0	333.0	177.0	253.0	384.0
YDR363W-A	488.0	480.0	825.0	522.0	802.0	1536.0
YDR364C	477.0	419.0	639.0	569.0	619.0	893.0
YDR365C	1151.0	1031.0	1928.0	922.0	1280.0	2438.0
YDR365W-A	0.0	0.0	0.0	0.0	0.0	0.0
YDR365W-B	106.19	72.93	148.11	76.3	57.54	71.6
YDR366C	29.0	21.0	43.0	34.0	40.0	55.0
YDR367W	503.0	448.0	710.0	645.0	579.0	1107.0
YDR368W	1399.0	1360.0	2020.0	1578.0	1547.0	2706.0
YDR369C	209.0	156.0	325.0	208.0	280.0	422.0
YDR370C	407.0	418.0	596.0	569.0	628.0	990.0
YDR371W	370.0	304.0	470.0	384.0	459.0	682.0
YDR372C	1046.0	921.0	1546.0	975.0	1187.0	2164.0
YDR373W	756.0	744.0	1005.0	794.0	951.0	1598.0
YDR374C	2.0	7.0	9.0	4.0	8.0	9.0
YDR374W-A	153.0	124.0	210.0	102.0	121.0	252.0
YDR375C	401.0	371.0	548.0	438.0	442.0	696.0
YDR376W	502.0	490.0	681.0	527.0	561.0	858.0
YDR377W	431.0	383.0	579.0	568.0	615.0	953.0
YDR378C	778.0	657.0	1071.0	790.0	904.0	1597.0
YDR379C-A	38.0	48.0	64.0	79.0	111.0	111.0
YDR379W	315.0	251.0	502.0	390.0	438.0	640.0
YDR380W	736.0	783.0	810.0	1799.0	1905.0	2410.0
YDR381C-A	82.0	68.0	120.0	72.0	85.0	138.0
YDR381W	2561.0	2618.0	3600.0	2494.0	2797.0	4871.0
YDR382W	15219.0	20816.0	18713.0	11440.0	12817.0	25203.0
YDR383C	201.0	151.0	253.0	164.0	208.0	395.0
YDR384C	1437.0	1540.0	1539.0	1552.0	1369.0	2525.0
YDR385W	32424.57	37343.67	45274.71	32585.45	27492.92	43119.73
YDR386W	220.0	194.0	342.0	253.0	294.0	503.0
YDR387C	440.0	437.0	589.0	495.0	458.0	705.0
YDR388W	1501.0	1576.0	2342.0	1772.0	1627.0	2893.0
YDR389W	459.0	437.0	681.0	506.0	558.0	867.0
YDR390C	860.0	733.0	1211.0	938.0	1148.0	1796.0
YDR391C	191.0	217.0	298.0	260.0	229.0	444.0
YDR392W	214.0	241.0	318.0	238.0	216.0	493.0
YDR393W	239.0	267.0	397.0	263.0	391.0	484.0
YDR394W	1836.0	1607.0	2673.0	2907.0	2972.0	4752.0
YDR395W	2208.0	2254.0	3266.0	3130.0	2684.0	4166.0
YDR397C	528.0	563.0	694.0	453.0	467.0	922.0
YDR398W	1469.0	1387.0	2032.0	1620.0	1692.0	2621.0
YDR399W	1963.0	1701.0	2443.0	1611.0	1750.0	2651.0
YDR400W	381.0	353.0	580.0	459.0	415.0	746.0
YDR402C	34.0	44.0	47.0	44.0	44.0	86.0
YDR403W	49.0	58.0	78.0	65.0	86.0	113.0
YDR404C	489.0	473.0	676.0	545.0	528.0	842.0
YDR405W	232.0	246.0	336.0	254.0	253.0	571.0
YDR406W	515.0	484.0	866.0	749.0	618.0	1043.0
YDR407C	799.0	737.0	1315.0	1047.0	1096.0	1554.0
YDR408C	888.0	850.0	944.0	750.0	766.0	1160.0
YDR409W	337.0	342.0	440.0	432.0	452.0	517.0
YDR410C	601.0	643.0	838.0	707.0	727.0	1366.0
YDR411C	671.0	612.0	769.0	904.0	813.0	1182.0
YDR412W	330.0	360.0	564.0	306.0	432.0	743.0
YDR414C	498.0	451.0	659.0	484.0	513.0	900.0
YDR415C	354.0	319.0	434.0	444.0	420.0	718.0
YDR416W	523.0	478.0	724.0	658.0	703.0	924.0
YDR418W	12095.55	13244.61	16896.77	11384.2	10667.48	21353.77
YDR419W	317.0	317.0	444.0	338.0	404.0	477.0
YDR420W	325.0	345.0	563.0	589.0	420.0	628.0
YDR421W	222.0	240.0	370.0	273.0	318.0	457.0
YDR422C	570.0	582.0	820.0	774.0	667.0	1034.0
YDR423C	328.0	330.0	480.0	412.0	394.0	620.0
YDR424C	265.0	270.0	384.0	226.0	261.0	416.0
YDR425W	217.0	153.0	301.0	214.0	239.0	457.0
YDR427W	1860.0	1508.0	2581.0	2018.0	2363.0	3773.0
YDR428C	329.0	275.0	540.0	324.0	355.0	741.0
YDR429C	2561.0	2303.0	3539.0	1965.0	2410.0	4466.0
YDR430C	615.0	566.0	983.0	956.0	864.0	1414.0
YDR432W	2389.0	2711.0	3324.0	3080.0	2558.0	4285.0
YDR434W	940.0	865.0	1348.0	1143.0	1175.0	1666.0
YDR435C	318.0	322.0	417.0	457.0	384.0	669.0
YDR436W	297.0	272.0	390.0	401.0	353.0	544.0
YDR437W	49.0	69.0	89.0	83.0	78.0	85.0
YDR438W	178.0	174.0	238.0	226.0	243.0	362.0
YDR439W	187.0	140.0	239.0	205.0	199.0	395.0
YDR440W	366.0	314.0	546.0	420.0	461.0	748.0
YDR441C	221.0	257.0	325.0	235.0	203.0	355.0
YDR443C	276.0	237.0	479.0	336.0	324.0	515.0
YDR444W	461.0	492.0	616.0	525.0	557.0	801.0
YDR446W	31.0	20.0	18.0	24.0	39.0	51.0
YDR447C	11932.14	11832.45	16537.81	10072.11	10568.23	20025.33
YDR448W	530.0	493.0	695.0	504.0	583.0	962.0
YDR449C	748.0	611.0	950.0	860.0	1104.0	1771.0
YDR450W	13124.53	12472.34	18878.04	11558.06	12714.99	24389.6
YDR451C	465.0	431.0	628.0	652.0	550.0	933.0
YDR452W	1197.0	1088.0	1919.0	1307.0	1315.0	2393.0
YDR453C	78.0	100.0	119.0	87.0	92.0	181.0
YDR454C	2566.0	2475.0	4042.0	2625.0	2563.0	4767.0
YDR456W	1036.0	1017.0	1462.0	1393.0	1154.0	1859.0
YDR457W	1040.0	1097.0	2039.0	1500.0	1153.0	2359.0
YDR458C	387.0	350.0	573.0	371.0	427.0	725.0
YDR459C	327.0	310.0	438.0	463.0	448.0	692.0
YDR460W	251.0	291.0	343.0	226.0	279.0	506.0
YDR461C-A	105.0	96.0	151.0	102.0	138.0	230.0
YDR461W	563.0	551.0	931.0	936.0	1218.0	2176.0
YDR462W	282.0	262.0	311.0	240.0	238.0	530.0
YDR463W	541.0	430.0	651.0	660.0	690.0	1013.0
YDR464W	543.0	442.0	864.0	597.0	673.0	1194.0
YDR465C	1162.0	1029.0	1588.0	1244.0	1437.0	2064.0
YDR466W	462.0	420.0	620.0	644.0	607.0	782.0
YDR468C	384.0	314.0	553.0	318.0	395.0	722.0
YDR469W	199.0	178.0	324.0	173.0	245.0	391.0
YDR470C	307.0	286.0	390.0	377.0	376.0	530.0
YDR471W	6081.0	5924.0	7256.0	4693.0	5155.0	9303.0
YDR472W	470.0	392.0	646.0	799.0	836.0	1477.0
YDR473C	150.0	81.0	239.0	130.0	161.0	369.0
YDR475C	394.0	428.0	539.0	456.0	419.0	680.0
YDR476C	483.0	530.0	577.0	610.0	448.0	885.0
YDR477W	898.0	843.0	1192.0	1158.0	1090.0	1417.0
YDR478W	123.0	142.0	204.0	152.0	185.0	266.0
YDR479C	471.0	439.0	617.0	594.0	627.0	903.0
YDR480W	260.0	263.0	393.0	285.0	362.0	605.0
YDR481C	1754.0	1740.0	2204.0	1659.0	1452.0	1861.0
YDR482C	142.0	136.0	190.0	115.0	144.0	245.0
YDR483W	2647.0	2734.0	3706.0	2929.0	2384.0	3791.0
YDR484W	317.0	241.0	526.0	369.0	444.0	716.0
YDR485C	266.0	239.0	478.0	278.0	385.0	709.0
YDR486C	247.0	189.0	427.0	244.0	308.0	550.0
YDR487C	1361.0	1246.0	2064.0	1691.0	1620.0	3326.0
YDR488C	192.0	244.0	314.0	257.0	177.0	323.0
YDR489W	194.0	208.0	321.0	302.0	250.0	399.0
YDR490C	513.0	451.0	574.0	584.0	526.0	683.0
YDR492W	540.0	494.0	670.0	667.0	587.0	1027.0
YDR493W	139.0	132.0	208.0	139.0	154.0	326.0
YDR494W	383.0	290.0	628.0	328.0	426.0	715.0
YDR495C	208.0	227.0	445.0	269.0	362.0	637.0
YDR496C	1279.0	976.0	2094.0	1265.0	1634.0	3209.0
YDR497C	3191.0	3251.0	3719.0	3833.0	3840.0	5301.0
YDR498C	434.0	413.0	576.0	417.0	404.0	630.0
YDR499W	280.0	246.0	463.0	297.0	405.0	655.0
YDR500C	6963.36	7222.44	9906.88	7663.9	6975.71	14662.65
YDR501W	169.0	190.0	246.0	185.0	193.0	216.0
YDR502C	1686.49	1799.88	2326.5	1475.57	1399.6	2337.99
YDR503C	248.0	266.0	298.0	271.0	317.0	530.0
YDR504C	43.46	74.64	66.09	59.07	91.62	174.86
YDR505C	322.54	275.36	398.91	332.93	365.38	525.14
YDR506C	126.0	154.0	161.0	153.0	142.0	228.0
YDR507C	776.0	736.0	1348.0	858.0	993.0	1420.0
YDR508C	3813.0	4137.0	5057.0	3820.0	3656.0	5163.0
YDR510W	1065.0	1154.0	1874.0	1200.0	1037.0	2443.0
YDR511W	168.0	160.0	205.0	155.0	146.0	317.0
YDR512C	210.25	211.08	319.23	273.75	309.68	542.49
YDR513W	701.75	763.92	1089.77	905.25	950.32	1778.51
YDR514C	254.0	281.0	388.0	275.0	424.0	547.0
YDR515W	163.0	86.0	282.0	171.0	256.0	515.0
YDR516C	708.0	757.0	949.0	840.0	732.0	1260.0
YDR517W	942.0	944.0	1356.0	1142.0	1012.0	1891.0
YDR518W	790.0	738.0	1104.0	742.0	708.0	1085.0
YDR519W	669.0	659.0	817.0	644.0	667.0	1103.0
YDR520C	439.0	419.0	548.0	541.0	601.0	792.0
YDR522C	47.0	59.0	92.0	58.0	92.0	131.0
YDR523C	9.0	15.0	16.0	25.0	14.0	22.0
YDR524C	373.0	335.0	512.0	453.0	480.0	747.0
YDR524C-B	19679.0	24909.0	20361.0	17041.0	18509.0	30046.0
YDR524W-C	5461.0	6260.0	7227.0	5859.0	6720.0	10812.0
YDR525W	1.0	6.0	9.0	10.0	18.0	4.0
YDR525W-A	94.0	108.0	125.0	92.0	117.0	142.0
YDR527W	558.0	509.0	874.0	650.0	741.0	1078.0
YDR528W	331.0	325.0	473.0	539.0	557.0	842.0
YDR529C	476.0	461.0	675.0	494.0	541.0	908.0
YDR530C	316.0	279.0	402.0	330.0	281.0	466.0
YDR531W	998.0	914.0	1407.0	1362.0	1472.0	2141.0
YDR532C	124.0	79.0	241.0	126.0	146.0	308.0
YDR533C	431.0	411.0	501.0	410.0	445.0	702.0
YDR534C	533.0	304.0	243.0	308.0	150.0	501.0
YDR536W	80.0	79.0	115.0	132.0	106.0	136.0
YDR538W	230.0	259.0	317.0	242.0	228.0	327.0
YDR539W	657.0	632.0	775.0	600.0	511.0	860.0
YDR540C	34.0	33.0	59.0	31.0	46.0	108.0
YDR541C	299.0	267.0	384.0	444.0	425.0	677.0
YDR542W	0.0	0.0	1.0	3.0	1.14	3.46
YDR545W	49.0	64.67	103.67	78.0	56.33	57.67
YEL001C	1748.0	1630.0	2004.0	1505.0	1625.0	2704.0
YEL002C	2084.0	1931.0	2912.0	2391.0	2124.0	3876.0
YEL003W	232.0	189.0	371.0	153.0	251.0	518.0
YEL004W	193.0	174.0	237.0	218.0	215.0	317.0
YEL005C	149.0	108.0	173.0	128.0	154.0	260.0
YEL006W	679.0	642.0	858.0	667.0	703.0	1039.0
YEL007W	1064.0	1067.0	1557.0	1334.0	1209.0	1522.0
YEL008W	9.0	25.0	25.0	24.0	23.0	42.0
YEL009C	8878.0	9382.0	12852.0	10166.0	9787.0	17816.0
YEL009C-A	8.0	9.0	14.0	15.0	3.0	5.0
YEL011W	269.0	228.0	377.0	411.0	364.0	583.0
YEL012W	127.0	144.0	210.0	195.0	232.0	380.0
YEL013W	1030.0	943.0	1402.0	1293.0	1204.0	1880.0
YEL014C	45.0	53.0	76.0	60.0	80.0	124.0
YEL015W	1028.0	867.0	1566.0	1078.0	1426.0	2152.0
YEL016C	498.0	570.0	706.0	587.0	573.0	818.0
YEL017C-A	1765.0	1352.0	2178.0	1689.0	1746.0	3103.0
YEL017W	572.0	641.0	800.0	734.0	647.0	1122.0
YEL018W	246.0	231.0	387.0	239.0	314.0	542.0
YEL019C	82.0	95.0	126.0	92.0	71.0	84.0
YEL020C	357.0	343.0	416.0	352.0	343.0	558.0
YEL020W-A	205.0	179.0	280.0	164.0	245.0	458.0
YEL021W	0.0	0.0	0.0	0.0	0.0	0.0
YEL022W	993.0	865.0	1687.0	1261.0	1235.0	1974.0
YEL023C	192.0	183.0	232.0	213.0	242.0	402.0
YEL024W	268.0	328.0	331.0	333.0	374.0	610.0
YEL025C	753.0	822.0	1053.0	985.0	866.0	1055.0
YEL026W	2283.0	2306.0	3879.0	2587.0	2032.0	4763.0
YEL027W	5570.0	6145.0	7778.0	6405.0	5516.0	10691.0
YEL028W	70.0	42.0	99.0	71.0	78.0	117.0
YEL029C	374.0	376.0	542.0	498.0	485.0	845.0
YEL030W	150.0	152.0	181.0	152.0	190.0	265.0
YEL031W	3843.0	4665.0	6391.0	6448.0	5045.0	7730.0
YEL032W	890.0	927.0	1270.0	1306.0	1108.0	1554.0
YEL033W	2494.0	2540.0	2841.0	2154.0	2272.0	3699.0
YEL034W	8302.0	9126.83	11238.0	8565.0	7433.0	13364.0
YEL035C	3.0	4.0	7.0	4.0	4.0	8.0
YEL036C	1099.0	1247.0	1277.0	1447.0	1355.0	1922.0
YEL037C	1543.0	1679.0	1825.0	1836.0	1836.0	3003.0
YEL038W	625.0	652.0	847.0	714.0	714.0	1313.0
YEL039C	13.0	6.0	19.0	20.0	25.0	43.0
YEL040W	4993.0	4580.0	6311.0	6022.0	5948.0	9786.0
YEL041W	106.0	102.0	161.0	143.0	111.0	221.0
YEL042W	1334.0	1638.0	2100.0	1736.0	1276.0	2507.0
YEL043W	752.0	700.0	1067.0	964.0	803.0	1107.0
YEL044W	453.0	403.0	596.0	465.0	540.0	887.0
YEL046C	4387.0	4626.0	5361.0	5677.0	4762.0	6923.0
YEL047C	1197.0	1244.0	1762.0	1355.0	1108.0	2070.0
YEL048C	295.0	341.0	453.0	387.0	401.0	590.0
YEL049W	12.0	13.0	23.0	14.0	13.0	30.0
YEL050C	563.0	598.0	591.0	634.0	601.0	982.0
YEL051W	2193.0	2070.0	3432.0	2103.0	2342.0	4544.0
YEL052W	683.0	692.0	955.0	864.0	846.0	1384.0
YEL053C	480.0	412.0	729.0	510.0	512.0	777.0
YEL054C	9736.45	10554.39	12742.23	8904.8	8551.52	16626.23
YEL055C	1168.0	1352.0	2116.0	1608.0	1414.0	2460.0
YEL056W	608.0	602.0	894.0	800.0	862.0	1466.0
YEL057C	37.0	49.0	78.0	58.0	57.0	78.0
YEL058W	1794.0	1876.0	2451.0	2366.0	2249.0	3776.0
YEL059C-A	29.0	30.0	49.0	51.0	47.0	99.0
YEL059W	9.0	9.0	14.0	24.0	23.0	20.0
YEL060C	643.0	792.0	948.0	1172.0	924.0	1651.0
YEL061C	287.0	169.0	548.0	292.0	329.0	752.0
YEL062W	299.0	199.0	388.0	401.0	325.0	523.0
YEL063C	905.0	941.0	1076.0	1326.0	1074.0	1528.0
YEL064C	223.0	200.0	267.0	247.0	227.0	381.0
YEL065W	4486.0	3667.0	4742.0	4959.0	4722.0	6627.0
YEL066W	236.69	248.74	370.25	223.01	210.14	493.27
YEL067C	61.31	59.26	52.75	62.99	53.86	78.73
YEL068C	126.0	121.0	191.0	133.0	122.0	329.0
YEL069C	14.57	15.52	13.63	7.76	13.87	26.13
YEL070W	19.09	7.89	18.46	16.52	0.0	16.71
YEL071W	4119.0	4250.0	5244.0	3986.0	3774.0	5698.0
YEL072W	115.0	98.0	178.0	113.0	149.0	162.0
YEL073C	21.0	19.0	28.0	24.0	14.0	32.0
YEL075C	3.95	3.42	0.0	6.43	1.45	1.5
YEL076C	9.59	10.88	23.82	15.19	14.03	10.59
YEL076C-A	0.17	0.33	0.54	1.45	0.0	0.0
YEL077C	84.1	89.03	165.92	133.36	93.82	183.23
YER001W	1089.0	1001.0	1618.0	1486.0	1457.0	2038.0
YER002W	437.0	440.0	863.0	384.0	676.0	1196.0
YER003C	2429.0	2884.0	3680.0	2965.0	2658.0	4658.0
YER004W	938.0	1116.0	1321.0	1322.0	1291.0	2154.0
YER005W	779.0	704.0	1126.0	967.0	900.0	1388.0
YER006W	2095.0	2093.0	3229.0	2279.0	2369.0	3933.0
YER007C-A	803.0	815.0	1106.0	799.0	843.0	1473.0
YER007W	247.0	213.0	324.0	242.0	292.0	437.0
YER008C	659.0	551.0	1038.0	816.0	833.0	1311.0
YER009W	3488.0	3255.0	5091.0	3238.0	3158.0	6303.0
YER010C	408.0	371.0	538.0	461.0	512.0	914.0
YER011W	695.0	796.97	1004.0	201.0	149.0	319.0
YER012W	1025.0	811.0	1606.0	1245.0	1340.0	2431.0
YER013W	454.0	337.0	598.0	505.0	569.0	873.0
YER014C-A	33.57	33.22	5.23	2.44	2.85	19.94
YER014W	370.43	395.78	626.77	443.56	428.15	676.06
YER015W	168.0	150.0	199.0	193.0	160.0	240.0
YER016W	558.0	518.0	793.0	598.0	799.0	1246.0
YER017C	776.0	794.0	1119.0	1221.0	1024.0	1661.0
YER018C	314.0	328.0	385.0	298.0	243.0	563.0
YER019C-A	1314.0	1041.0	1647.0	1280.0	1294.0	2786.0
YER019W	783.0	812.0	1072.0	999.0	935.0	1668.0
YER020W	378.0	397.0	510.0	518.0	458.0	698.0
YER021W	2656.0	2573.0	3765.0	3916.0	4276.0	6228.0
YER022W	459.0	303.0	616.0	391.0	612.0	987.0
YER023W	2198.0	2423.0	3400.0	2269.0	2182.0	4013.0
YER024W	286.0	288.0	389.0	357.0	370.0	504.0
YER025W	3497.0	3896.0	5005.0	3877.0	3853.0	5897.0
YER026C	1569.0	1550.0	2096.0	2330.0	2316.0	3974.0
YER027C	578.0	517.0	790.0	796.0	641.0	1130.0
YER028C	159.0	177.0	258.0	212.0	216.0	368.0
YER029C	230.0	207.0	366.0	197.0	293.0	561.0
YER030W	234.0	272.0	568.0	198.0	348.0	860.0
YER031C	1347.0	1337.0	1946.0	1538.0	1534.0	2715.0
YER032W	356.0	365.0	622.0	474.0	477.0	581.0
YER033C	103.0	104.0	190.0	171.0	136.0	202.0
YER034W	128.0	129.0	177.0	155.0	165.0	256.0
YER035W	145.0	129.0	172.0	170.0	137.0	238.0
YER036C	4873.0	5333.0	7022.0	5853.0	5192.0	8420.0
YER037W	208.63	181.0	308.25	211.21	237.77	331.37
YER038C	179.37	190.0	268.75	245.79	239.23	326.63
YER038W-A	7.86	2.94	0.0	0.0	0.0	20.32
YER039C	58.14	68.06	116.0	74.0	80.0	88.68
YER039C-A	20.0	14.0	27.0	20.0	20.0	36.0
YER040W	277.0	212.0	460.0	325.0	331.0	518.0
YER041W	343.0	289.0	480.0	435.0	416.0	605.0
YER042W	408.0	422.0	705.0	582.0	576.0	1127.0
YER043C	5984.0	6869.0	7462.0	6102.0	4999.0	8297.0
YER044C	551.0	542.0	796.0	413.0	369.0	602.0
YER044C-A	39.0	38.0	72.0	44.0	50.0	57.0
YER045C	146.0	162.0	243.0	148.0	166.0	265.0
YER046W	100.0	97.0	164.0	101.0	113.0	208.0
YER047C	333.0	242.0	400.0	345.0	366.0	503.0
YER048C	813.0	796.0	1605.0	698.0	931.0	1724.0
YER048W-A	377.0	319.0	509.0	369.0	389.0	720.0
YER049W	2311.0	2297.0	3089.0	2564.0	2741.0	4070.0
YER050C	226.0	194.0	394.0	246.0	360.0	624.0
YER051W	322.0	270.0	337.0	337.0	334.0	549.0
YER052C	1485.0	1480.0	1871.0	2354.0	1940.0	3143.0
YER053C	130.0	155.0	211.0	165.0	165.0	328.0
YER053C-A	14.0	16.0	25.0	24.0	22.0	19.0
YER054C	53.0	52.0	54.0	48.0	55.0	71.0
YER055C	4540.0	4561.0	6049.0	5410.0	5336.0	8089.0
YER056C	4885.9	4921.49	5757.13	5911.62	5592.39	7495.22
YER056C-A	5575.76	5821.79	7520.67	5413.63	4855.24	9735.92
YER057C	1077.0	951.0	1403.0	941.0	842.0	1581.0
YER058W	43.0	40.0	75.0	37.0	48.0	134.0
YER059W	250.0	219.0	467.0	269.0	354.0	630.0
YER060W	405.66	499.48	595.72	426.66	324.44	560.29
YER060W-A	124.44	102.03	148.15	115.72	111.17	166.49
YER061C	327.0	264.0	364.0	290.0	300.0	383.0
YER062C	456.0	507.0	827.0	617.0	643.0	995.0
YER063W	603.0	685.0	876.0	589.0	596.0	1055.0
YER064C	1402.0	1483.0	1966.0	2209.0	1880.0	2656.0
YER065C	527.0	527.0	686.0	647.0	626.0	749.0
YER066W	51.58	45.0	97.95	75.39	79.17	118.27
YER067W	96.0	105.0	133.0	86.0	116.0	202.0
YER068W	545.0	516.0	853.0	676.0	616.0	894.0
YER069W	515.0	564.0	742.0	760.0	634.0	982.0
YER070W	4819.0	4996.0	6308.0	7263.0	6118.0	8988.0
YER071C	211.0	162.0	246.0	152.0	212.0	370.0
YER072W	1968.0	2270.0	3532.0	2332.0	1790.0	2385.0
YER073W	2246.0	2204.0	2782.0	3421.0	3547.0	5779.0
YER074W	14369.55	15233.29	21312.16	13107.92	13730.34	25598.63
YER074W-A	463.0	362.0	627.0	505.0	600.0	1029.0
YER075C	370.0	377.0	558.0	467.0	449.0	698.0
YER076C	119.0	141.0	192.0	161.0	164.0	300.0
YER077C	352.0	366.0	572.0	377.0	420.0	614.0
YER078C	329.0	328.0	485.0	464.0	432.0	685.0
YER078W-A	2.0	4.0	3.0	7.0	0.0	4.0
YER079W	120.0	93.0	173.0	95.0	145.0	177.0
YER080W	922.0	912.0	1472.0	1023.0	1100.0	1946.0
YER081W	471.24	423.88	697.4	813.15	844.26	1469.41
YER082C	687.0	605.0	1172.0	671.0	812.0	1364.0
YER083C	611.0	554.0	864.0	847.0	645.0	1333.0
YER084W	7.0	4.0	4.0	11.0	6.0	7.0
YER085C	1.0	1.0	2.0	8.0	2.0	8.0
YER086W	2986.0	3233.0	3911.0	3613.0	3144.0	5126.0
YER087C-B	752.0	663.0	1006.0	790.0	763.0	1298.0
YER087W	286.0	299.0	397.0	308.0	358.0	445.0
YER088C	702.0	739.0	1142.0	1174.0	806.0	1433.0
YER089C	694.0	826.0	1204.0	941.0	649.0	1343.0
YER090W	1577.0	1546.0	2513.0	2701.0	2137.0	4065.0
YER091C	2045.0	2356.0	2529.0	1887.0	1526.0	2345.0
YER092W	256.0	291.0	419.0	319.0	359.0	606.0
YER093C	461.0	365.0	653.0	503.0	579.0	868.0
YER093C-A	69.0	49.0	90.0	83.0	96.0	156.0
YER094C	1390.0	1501.0	2061.0	1888.0	2198.0	3813.0
YER095W	562.0	686.0	734.0	629.0	629.0	1046.0
YER096W	44.0	44.0	61.0	58.0	61.0	69.0
YER098W	142.0	176.0	239.0	159.0	191.0	285.0
YER099C	659.0	644.0	830.0	785.0	830.0	1250.0
YER100W	640.0	561.0	767.0	744.0	782.0	1323.0
YER101C	191.0	186.0	246.0	261.0	252.0	372.0
YER102W	16925.52	17734.42	25012.98	16736.63	16514.14	32120.57
YER103W	399.0	473.0	562.0	722.0	779.0	940.0
YER104W	131.0	132.0	185.0	145.0	135.0	276.0
YER105C	1339.0	1368.0	2129.0	1896.0	1627.0	2613.0
YER106W	3.0	1.0	12.0	2.0	2.0	11.0
YER107C	709.0	670.0	1090.0	855.0	805.0	1461.0
YER109C	405.0	366.0	586.0	552.0	541.0	736.0
YER110C	4091.0	4166.0	6213.0	4867.0	3890.0	6413.0
YER111C	291.0	217.0	558.0	287.0	288.0	625.0
YER112W	357.0	254.0	527.0	246.0	353.0	644.0
YER113C	764.0	737.0	978.0	1012.0	875.0	1216.0
YER114C	619.0	650.0	1151.0	988.0	773.0	991.0
