transcript_id	SRR1944912.isoforms.results	SRR1944913.isoforms.results	SRR1944914.isoforms.results	SRR1944915.isoforms.results	SRR1944916.isoforms.results	SRR1944917.isoforms.results
NM_001180860.1	71.0	91.0	55.0	129.0	93.0	55.0
NM_001178985.3	1936.0	2305.0	1334.0	3454.0	3099.0	1865.0
NM_001178986.3	607.0	789.0	453.0	947.0	732.0	489.0
NM_001178987.1	23.0	46.0	19.0	51.0	45.0	20.0
NM_001178989.1	67.0	103.0	56.0	106.0	89.0	36.0
NM_001178990.3	767.0	976.0	556.0	1319.0	1174.0	560.0
NM_001178991.3	1466.0	1804.0	900.0	2151.0	2004.0	985.0
NM_001178992.1	249.0	301.0	148.0	368.0	320.0	171.0
NM_001178993.1	35523.37	41025.34	21094.52	41894.05	36758.56	19409.74
NM_001178994.3	477.5	553.04	297.0	1247.0	871.08	390.0
NM_001178995.3	155.0	180.0	100.0	196.0	179.0	87.0
NM_001178996.1	1710.0	2051.0	1155.0	2261.0	1973.0	1063.0
NM_001178997.1	6.0	3.0	1.0	10.0	5.0	5.0
NM_001178998.3	906.0	1115.0	628.0	1213.0	999.0	601.0
FLO8	106.47	140.05	73.0	178.92	183.42	99.18
NM_001179000.1	17536.0	21267.0	11155.0	19382.0	16618.0	9576.0
NM_001179001.1	710.0	885.0	412.0	859.0	703.0	404.0
NM_001179002.3	937.0	1222.0	749.0	1143.0	1021.0	534.0
NM_001179003.3	496.0	559.0	361.0	516.0	482.0	275.0
NM_001179004.1	1524.0	1979.0	815.0	2304.0	1759.0	1010.0
NM_001179005.1	77.0	84.0	52.0	60.0	81.0	33.0
NM_001179006.3	154.0	205.0	121.0	182.0	163.0	107.0
NM_001179007.3	29624.91	35965.84	21252.49	35562.46	31738.7	18767.42
NM_001179008.1	827.0	985.0	538.0	1000.0	870.0	509.0
NM_001179009.1	464.0	571.0	316.0	722.0	613.0	376.0
NM_001179010.3	6179.0	7365.0	4001.0	8685.0	7785.0	4382.0
NM_001179011.3	7.0	14.0	9.0	21.0	16.0	11.0
NM_001179012.1	3320.0	3932.0	2060.0	5384.0	4412.0	2400.0
NM_001179013.1	602.0	730.0	438.0	663.0	737.0	359.0
NM_001179014.3	3138.0	3800.0	2265.0	4732.0	4491.0	2292.0
NM_001179015.3	3952.0	4817.0	2668.0	5419.0	4798.0	2768.0
NM_001179016.1	2287.0	2717.0	1494.0	3106.0	2753.0	1505.0
NM_001179017.1	1015.0	1235.0	659.0	1416.0	1224.0	629.0
NM_001179018.3	115.0	187.0	104.0	116.0	75.0	60.0
NM_001179019.3	338.0	450.0	247.0	467.0	413.0	227.0
NM_001179020.1	291.0	338.0	193.0	430.0	367.0	188.0
NM_001179021.1	13047.43	15427.84	8025.75	13850.79	12370.08	6534.11
NM_001179022.3	308.0	381.0	225.0	438.0	353.0	240.0
NM_001179023.3	3983.0	4927.0	3178.0	5319.0	4819.0	2679.0
NM_001179024.1	484.0	578.0	308.0	522.0	530.0	321.0
NM_001348826.1	1.0	0.0	4.0	4.0	5.0	4.0
NM_001179026.1	2986.0	3721.0	2237.0	4135.0	3422.0	1975.0
NM_001179027.3	65.0	88.0	58.0	119.0	90.0	62.0
NM_001184428.1	0.0	0.0	1.0	1.0	0.5	0.0
NM_001179028.4	0.0	0.0	0.0	0.0	0.0	0.0
NM_001184332.1	68.0	87.0	30.0	37.0	44.0	20.0
NM_001179029.3	180.0	187.0	117.0	255.0	236.0	131.0
NM_001179030.3	211.0	266.0	137.0	257.0	212.0	145.0
NM_001179031.1	1049.0	1439.0	752.0	1646.0	1470.0	786.0
NM_001179032.1	150.0	200.0	144.0	364.0	265.0	165.0
NM_001179033.3	806.0	947.0	491.0	1411.0	1261.0	654.0
NM_001179034.3	279.0	325.0	187.0	322.0	338.0	169.0
NM_001179035.1	4352.0	5001.0	2989.0	6085.0	5154.0	3279.0
NM_001348827.1	10.86	22.03	0.0	35.44	19.22	13.44
NM_001179036.1	1085.14	1243.97	738.0	1462.56	1337.78	706.56
NM_001179037.3	170.0	187.0	117.0	254.0	210.0	120.0
NM_001179038.3	1609.0	2103.0	1110.0	2397.0	1920.0	1149.0
NM_001179039.1	333.0	429.0	234.0	486.0	462.0	260.0
NM_001179040.1	76.0	104.0	50.0	121.0	102.0	63.0
NM_001179041.3	1676.0	2077.0	992.0	2276.0	1860.0	1013.0
NM_001179042.3	411.0	585.0	314.0	703.0	670.0	402.0
NM_001179043.1	55.0	77.0	47.0	53.0	61.0	40.0
NM_001179044.1	652.0	752.0	425.0	732.0	637.0	406.0
NM_001179045.3	2814.0	3575.0	1868.0	3566.0	2912.0	1790.0
NM_001179046.3	1963.0	2295.0	1320.0	2814.0	2584.0	1451.0
NM_001179047.1	547.0	595.0	321.0	606.0	511.0	278.0
NM_001179048.1	121.0	135.0	72.0	112.0	86.0	55.0
NM_001179049.3	462.0	567.0	341.0	635.0	632.0	338.0
NM_001184429.1	14.77	0.0	8.0	0.0	0.0	3.5
NM_001179050.4	5.75	6.69	0.0	0.0	0.0	0.0
NM_001179051.1	358.0	513.0	278.0	548.0	445.0	271.0
NM_001179052.4	163.0	226.0	128.0	257.0	200.0	127.0
NM_001179053.3	292.0	387.0	214.0	447.0	400.0	232.0
NM_001179054.1	2039.0	2490.0	1314.0	2074.0	1828.0	965.0
NM_001179055.1	30757.0	36962.0	18332.0	36690.0	32207.0	17347.0
NM_001179056.3	1524.0	1924.0	1071.0	1980.0	1670.0	951.0
NM_001179057.3	523.0	697.0	324.0	613.0	544.0	318.0
NM_001179058.1	792.0	967.0	604.0	1035.0	846.0	461.0
NM_001179059.1	409.0	498.0	285.0	536.0	463.0	244.0
NM_001179060.3	238.0	233.0	138.0	316.0	265.0	162.0
NM_001179061.3	581.0	828.0	396.0	862.0	733.0	400.0
NM_001179062.1	1255.0	1671.0	746.0	1833.0	1410.0	774.0
NM_001179063.1	88.0	123.0	66.0	137.0	135.0	60.0
NM_001179064.3	364.0	539.0	254.0	408.0	414.0	216.0
NM_001179065.3	161.0	195.0	113.0	136.0	130.0	77.0
NM_001184589.1	0.0	3.0	0.0	1.0	2.0	1.0
NM_001179066.1	976.0	1186.0	654.0	1729.0	1499.0	837.0
NM_001179067.3	13679.83	17249.36	9129.13	19861.4	17106.01	9959.25
NM_001179068.3	12914.0	15189.0	8902.0	16176.0	14836.0	9106.0
NM_001179069.1	26.0	30.0	26.0	23.0	37.0	19.0
NM_001179070.1	0.0	5.0	0.0	1.0	2.0	2.0
NM_001184517.3	132.0	130.0	77.0	175.0	149.0	60.0
NM_001348828.1	0.0	0.0	0.0	0.0	0.0	1.0
NM_001179072.3	191.0	272.0	130.0	273.0	221.0	154.0
NM_001179073.1	419.0	484.0	274.0	509.0	529.0	297.0
NM_001179074.1	33.0	38.0	27.0	31.0	11.0	6.0
NM_001179075.3	3.0	3.0	2.0	13.0	12.0	3.0
NM_001179076.3	2.0	2.0	1.0	2.0	3.0	1.0
NM_001179077.1	3.0	0.0	0.0	1.0	4.0	4.0
NM_001184633.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001348829.1	29.0	19.0	10.0	16.0	27.0	15.0
NM_001179079.3	0.0	1.0	0.5	1.0	0.5	0.0
NM_001184590.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179080.3	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179965.1	399.0	493.0	275.0	536.0	536.0	256.0
NM_001179964.1	651.0	745.0	432.0	832.0	711.0	378.0
NM_001180862.2	5.35	10.7	7.35	2.01	3.34	1.34
NM_001184430.1	87.93	125.14	58.66	66.58	62.23	32.66
NM_001179963.1	20.0	15.0	14.0	15.0	32.0	15.0
NM_001179962.1	4395.0	5581.0	3022.0	5358.0	4373.0	2118.0
NM_001179961.1	2245.0	2908.0	1546.0	3658.0	3301.0	1659.0
NM_001179959.1	2123.0	2722.0	1569.0	2887.0	2651.0	1463.0
NM_001179958.1	925.0	1298.0	604.0	1297.0	956.0	519.0
NM_001179957.1	940.0	1328.0	611.0	1385.0	1098.0	700.0
NM_001179956.1	3536.81	4237.56	2564.16	3344.34	3068.1	1926.56
NM_001180024.1	11.19	4.44	3.84	15.66	3.9	5.44
NM_001179955.1	3.0	1.0	5.0	9.0	7.0	2.0
NM_001179954.1	3.0	9.0	6.0	9.0	10.0	4.0
NM_001179953.1	671.0	823.0	393.0	1034.0	776.0	455.0
NM_001179952.1	195.0	110.0	73.0	498.0	471.0	310.0
NM_001348832.1	0.0	1.0	0.0	1.0	1.0	0.0
NM_001179950.1	898.0	1187.0	755.0	1648.0	1533.0	825.0
NM_001179949.1	457.0	630.0	382.0	655.0	543.0	359.0
NM_001180864.1	566.0	679.0	430.0	735.0	710.0	436.0
NM_001179948.1	3712.0	4770.0	2725.0	6292.0	5436.0	2832.0
NM_001348831.1	3.0	2.0	2.0	1.0	0.0	0.0
NM_001179946.1	1.0	5.0	5.59	4.81	11.48	4.32
NM_001179945.1	265.0	325.0	175.0	384.0	352.0	215.0
NM_001179944.2	7117.0	8628.0	4521.0	7640.0	6728.0	3687.0
NM_001179943.1	707.0	939.0	455.0	1198.0	890.0	535.0
NM_001179942.1	356.53	476.77	260.11	561.01	452.52	250.71
NM_001179941.1	366.0	516.0	255.0	488.0	403.0	205.0
NM_001179940.2	4428.0	5876.0	3178.0	7255.0	6687.0	3851.0
NM_001179939.1	154.0	194.0	105.0	275.0	217.0	125.0
NM_001179938.1	469.0	533.0	352.0	744.0	681.0	393.0
NM_001179937.1	253.0	254.0	183.0	389.0	376.0	170.0
NM_001179936.1	32.0	33.0	21.0	29.0	28.0	15.0
NM_001179935.1	119.0	141.0	82.0	95.0	93.0	54.0
NM_001179933.1	451.0	591.0	248.0	707.0	641.0	419.0
NM_001184310.1	2008.41	2493.0	1356.0	1353.0	1269.0	645.0
NM_001179931.1	474.0	635.0	338.0	829.0	745.0	371.0
NM_001179932.2	517.0	640.0	301.0	740.0	579.0	350.0
NM_001179930.1	829.0	1164.0	577.0	1225.0	1117.0	663.0
NM_001179929.1	5987.0	7102.0	4025.0	6922.0	6167.0	3458.0
NM_001179928.1	4023.0	4695.0	2533.0	5276.0	4910.0	2676.0
NM_001179927.1	47327.0	55645.0	31346.0	51322.0	47013.0	28008.0
NM_001179926.1	17.0	14.0	7.0	9.0	13.0	5.0
NM_001179925.1	1397.0	1701.0	792.0	2241.0	2015.0	1184.0
NM_001184549.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179924.1	373.0	392.0	238.0	508.0	430.0	303.0
NM_001179923.1	493.0	546.0	363.0	947.0	815.0	446.0
NM_001179922.1	10358.0	12520.0	6364.0	10226.0	9179.0	4530.0
NM_001179921.1	259.0	305.0	187.0	334.0	322.0	149.0
NM_001179920.1	379.0	552.0	350.0	664.0	566.0	331.0
NM_001179919.1	1883.0	2500.0	1228.0	3124.0	2718.0	1407.0
NM_001179918.1	418.0	551.0	259.0	681.0	588.0	329.0
NM_001179917.1	2.04	0.0	0.0	1.01	1.02	2.0
NM_001179916.1	0.0	1.0	0.0	0.0	0.0	0.0
NM_001179915.1	7.0	5.0	4.0	18.0	11.0	3.0
NM_001179914.1	2.0	3.0	2.0	6.0	4.0	6.0
NM_001179913.1	61.0	82.0	39.0	73.0	59.0	38.0
NM_001179912.1	9.0	23.0	15.0	20.0	18.0	13.0
AAD6	18.49	15.0	11.55	82.88	74.43	47.1
NM_001179909.1	3.5	0.0	2.28	4.58	13.99	0.0
NM_001179908.1	44.38	42.35	28.44	71.74	68.5	30.29
NM_001179907.1	0.03	11.75	6.0	0.0	0.0	7.5
NM_001179906.1	0.5	2.0	0.5	6.0	9.0	1.0
NM_001179905.1	0.0	10.43	0.0	6.19	0.0	7.92
NM_001179903.1	2.0	0.0	1.0	0.0	0.0	2.0
NM_001179902.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179901.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179900.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179899.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001179966.1	977.0	1277.0	747.0	1043.0	930.0	493.0
NM_001179967.1	1317.0	1715.0	857.0	2125.0	1844.0	1017.0
NM_001179968.1	444.0	477.0	303.0	722.0	650.0	384.0
NM_001179969.1	2049.0	2628.0	1542.0	4445.0	3895.0	2184.0
NM_001179970.1	458.0	518.0	265.0	663.0	575.0	305.0
NM_001179971.1	1688.0	2448.0	1234.0	3403.0	2921.0	1603.0
NM_001179972.1	155.0	199.0	125.0	258.0	222.0	141.0
NM_001179973.1	138.86	179.94	83.18	208.17	174.83	86.9
NM_001179974.1	3909.0	4540.0	2806.0	6304.0	5495.0	3199.0
NM_001179975.1	2382.0	3119.0	1669.0	4530.0	3788.0	2095.0
NM_001179976.1	502.0	635.0	445.0	954.0	827.0	470.0
NM_001179977.1	15.0	7.0	4.0	8.0	9.0	6.0
NM_001184472.1	0.0	0.0	0.0	1.0	0.0	0.0
NM_001179978.1	633.0	810.0	496.0	805.0	727.0	459.0
NM_001179979.2	278.0	429.0	210.0	555.0	524.0	250.0
NM_001179980.1	154.0	214.0	89.0	230.0	206.0	107.0
NM_001179981.1	921.0	1359.0	510.0	1310.0	954.0	546.0
NM_001179982.1	49.0	49.0	14.0	62.0	65.0	35.0
NM_001179983.1	355.0	424.0	263.0	457.0	422.0	253.0
NM_001179984.2	543.0	730.0	337.0	732.0	606.0	394.0
NM_001270745.1	68.0	59.0	33.0	59.0	59.0	31.0
NM_001179986.1	414.0	484.0	273.0	556.0	485.0	289.0
NM_001179987.3	37.0	47.0	27.0	45.0	46.0	21.0
NM_001179988.1	9.0	10.0	4.0	9.0	11.0	9.0
NM_001180865.3	2634.0	3131.0	1792.0	4510.01	3888.87	2104.0
NM_001179990.1	349.0	435.0	297.0	477.0	459.0	280.0
NM_001179991.3	1.0	2.0	4.0	3.0	8.0	2.0
NM_001179992.1	119.0	146.0	100.0	194.0	184.0	97.0
NM_001179993.3	764.0	1045.0	634.0	1044.0	1017.0	539.0
NM_001179994.1	213.0	234.0	118.0	241.0	258.0	153.0
NM_001179995.3	576.0	718.0	391.0	690.0	533.0	379.0
NM_001179996.2	264.0	396.0	212.0	415.0	324.0	162.0
NM_001180030.3	36642.62	43218.57	23392.08	39831.52	36513.67	20972.58
NM_001179997.1	4.0	4.0	3.0	19.0	18.0	12.0
NM_001184311.3	17391.0	20129.0	11320.0	16627.0	17020.0	10144.0
NM_001184591.1	45.0	34.0	32.0	38.0	40.0	31.0
NM_001179998.3	289.0	495.0	216.0	526.0	494.0	225.0
NM_001179999.1	859.0	1030.0	489.0	927.0	787.0	492.0
NM_001180000.3	0.0	3.45	3.84	11.55	0.0	9.86
NM_001431138.1	181.0	204.55	125.16	308.45	275.0	144.14
NM_001180001.1	247.0	280.0	166.0	269.0	246.0	146.0
NM_001180002.3	2068.0	2617.0	1291.0	2664.0	2225.0	1251.0
NM_001180003.1	495.0	658.0	315.0	702.0	612.0	334.0
NM_001180004.3	431.0	513.0	257.0	486.0	424.0	260.0
NM_001180005.2	666.0	790.0	522.0	979.0	827.0	493.0
NM_001180006.3	420.0	581.0	394.0	461.0	390.0	264.0
NM_001180007.1	308.0	373.0	261.0	503.0	525.0	265.0
NM_001180008.3	192.0	212.0	86.0	208.0	192.0	95.0
NM_001180009.1	6611.0	7841.0	4742.0	10424.0	9164.0	5694.0
NM_001180010.3	124.0	186.0	108.0	194.0	161.0	91.0
NM_001180011.1	87.0	142.0	67.0	141.0	104.0	59.0
NM_001180012.3	786.0	1006.0	589.0	1098.0	1066.0	567.0
NM_001180013.1	325.0	458.0	221.0	467.0	411.0	242.0
NM_001180014.3	515.0	646.0	338.0	649.0	563.0	277.0
NM_001180015.1	2872.0	3397.0	2075.0	4527.0	4138.0	2376.0
NM_001180016.3	2918.0	3456.0	1845.0	3493.0	3379.0	1847.0
NM_001180017.1	2221.0	2729.0	1535.0	3724.0	3551.0	1821.0
NM_001180018.3	867.93	1307.16	632.01	1650.05	1479.97	877.0
NM_001348833.1	3.0	0.0	0.0	1.0	0.0	0.0
NM_001180021.1	1713.0	2155.0	1080.0	2727.0	2456.0	1359.0
NM_001180022.3	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180866.1	1547.0	1764.0	1146.0	2229.0	1866.0	1069.0
NM_001180867.1	309.0	361.0	234.0	377.0	347.0	213.0
NM_001180868.1	224.0	304.0	123.0	281.0	247.0	145.0
NM_001180869.3	233.0	310.0	165.0	316.0	254.0	153.0
NM_001180870.1	210.0	290.0	167.0	280.0	215.0	113.0
NM_001180871.1	488.0	577.0	329.0	698.0	520.0	316.0
NM_001184634.1	15.0	3.0	2.0	5.0	6.0	1.0
NM_001184592.3	2.0	2.0	3.0	2.0	9.0	4.0
NM_001348838.1	4.0	2.0	1.0	3.0	5.0	1.0
NM_001180873.1	145929.73	180167.97	95832.42	181429.86	153267.52	90349.21
NM_001180874.1	12323.0	16098.0	7906.0	19251.0	16666.0	9180.0
NM_001180875.1	163.0	198.0	106.0	323.0	262.0	145.0
NM_001180876.3	2699.0	3346.0	1971.0	5156.0	4618.0	2533.0
NM_001180877.1	4755.0	6038.0	3391.0	5801.0	4866.0	2764.0
NM_001180878.1	594.0	825.0	449.0	928.97	826.0	494.0
NM_001180879.1	1992.0	2562.0	1156.0	2231.0	1801.0	1142.0
NM_001180880.3	0.0	0.0	0.0	0.0	2.0	0.0
NM_001180881.1	1439.0	1985.0	971.0	2174.0	2014.0	1048.0
NM_001180882.1	274.0	336.0	231.0	452.0	392.0	228.0
NM_001180883.1	189.0	243.0	167.0	237.0	213.0	112.0
NM_001180884.3	897.0	1058.0	586.0	1092.0	1044.0	534.0
NM_001180885.1	825.0	994.0	560.0	1047.0	964.0	562.0
NM_001180886.1	687.0	778.0	489.0	884.0	787.0	389.0
NM_001180887.1	4004.0	4774.0	2783.0	5019.0	4351.0	2756.0
NM_001180888.3	582.0	694.0	292.0	795.0	602.0	335.0
NM_001180890.1	329.0	386.0	208.0	493.0	443.0	257.0
NM_001180891.1	9867.0	11713.0	6389.0	18398.0	15854.0	9365.0
NM_001180892.1	1841.0	2428.0	1329.0	2844.0	2477.0	1382.0
NM_001180893.3	3390.0	4450.0	1985.0	4707.0	4301.0	2164.0
NM_001180894.1	434.0	607.0	339.0	712.0	559.0	302.0
NM_001180895.1	33428.0	39171.0	21535.0	36946.0	32107.0	18659.0
NM_001180896.1	27471.84	33068.05	17818.84	35147.68	31108.28	17706.81
NM_001180897.3	416.0	669.0	384.0	999.0	914.0	519.0
NM_001180898.2	17.0	20.0	9.0	11.0	15.0	7.0
NM_001348837.1	0.0	0.0	0.0	0.0	0.0	0.0
NM_001180900.1	921.0	1208.0	594.0	1285.0	1210.0	604.0
NM_001180901.1	370.0	489.0	272.0	454.0	398.0	250.0
NM_001180902.3	1841.0	2474.0	1387.0	2996.0	2694.0	1539.0
NM_001180903.1	635.0	758.0	443.0	793.0	802.0	403.0
NM_001180904.1	1394.0	1482.0	800.0	1609.0	1533.0	797.0
NM_001180905.1	2011.0	2395.0	1446.0	2729.0	2402.0	1524.0
NM_001184550.1	12.25	0.0	0.0	0.0	6.06	0.0
NM_001184647.4	342.75	463.0	268.0	485.0	402.94	219.0
NM_001180908.1	1483.0	1988.0	1120.0	2043.0	1773.0	995.0
NM_001180909.1	518.0	639.0	373.0	818.0	695.0	353.0
NM_001180910.3	78.0	112.0	68.0	137.0	86.0	63.0
NM_001180912.1	218.0	277.0	188.0	269.0	298.0	140.0
NM_001180913.1	3367.0	4126.0	2122.0	4757.0	3746.0	2136.0
NM_001180914.1	2042.0	2936.0	1353.0	2810.0	2014.0	1263.0
NM_001180915.3	408.0	518.0	287.0	612.0	544.0	262.0
NM_001180916.1	4.43	14.61	2.24	8.78	10.77	10.0
NM_001180918.1	147.45	215.76	97.78	227.04	213.31	101.54
NM_001180919.1	2148.0	2907.0	1666.0	3010.0	2642.0	1339.0
NM_001180920.3	9120.0	10918.0	5073.0	9447.0	8653.0	4511.0
NM_001180921.2	883.0	1144.0	648.0	1310.0	1117.0	678.0
NM_001180922.1	155.0	198.0	116.0	230.0	221.0	144.0
NM_001180923.1	1105.96	1226.94	789.69	1595.3	1487.0	853.0
NM_001180924.4	79.0	89.0	49.0	116.0	111.0	63.0
NM_001180925.1	473.0	493.0	334.0	723.0	641.0	369.0
NM_001180926.1	244.0	370.0	207.0	294.0	287.0	163.0
NM_001180927.1	2222.97	3038.23	1716.19	3495.16	3196.15	2107.77
NM_001180928.4	36.0	50.0	21.0	58.0	38.0	30.0
NM_001180929.1	196.0	314.0	164.0	269.0	282.0	152.0
NM_001180930.1	760.0	923.0	462.0	1019.0	881.0	408.0
NM_001180931.1	484.6	670.06	349.34	697.42	613.02	379.13
NM_001180932.3	698.0	847.0	450.0	1042.0	857.0	482.0
NM_001180933.1	1480.0	1700.0	969.0	1759.0	1651.0	1065.0
NM_001180935.1	805.0	1063.0	535.0	1270.0	1096.0	565.0
NM_001180936.1	628.0	703.0	372.0	815.0	683.0	392.0
NM_001180938.3	482.0	695.0	337.0	913.0	729.0	503.0
NM_001180940.1	143.0	158.0	104.0	156.0	167.0	83.0
NM_001180941.1	64162.41	74833.08	38366.56	73328.36	67604.41	33393.22
NM_001180942.1	1994.0	2535.0	1229.0	2407.0	2128.0	1189.0
NM_001180943.3	2834.0	3723.0	2015.0	4200.0	3671.0	2032.0
NM_001180944.1	223.0	264.0	117.0	232.0	228.0	111.0
NM_001180945.1	551.0	663.0	410.0	574.0	575.0	304.0
NM_001180946.1	40.0	46.0	30.0	23.0	14.0	10.0
NM_001180947.3	643.0	778.0	491.0	797.0	725.0	411.0
NM_001180948.1	456.0	624.0	323.0	689.0	606.0	320.0
NM_001180949.1	1018.0	1273.0	647.0	1295.0	1153.0	642.0
NM_001180950.1	80.0	120.0	55.0	105.0	102.0	79.0
NM_001180951.3	461.0	512.0	279.0	579.0	413.0	218.0
NM_001180952.1	655.0	747.0	451.0	897.0	847.0	443.0
NM_001348836.1	2.0	2.0	5.0	1.0	0.0	2.0
NM_001180954.1	0.0	2.0	1.0	5.0	3.0	0.0
NM_001180955.1	52.0	68.0	33.0	62.0	52.0	37.0
NM_001180956.3	546.0	564.0	351.0	927.0	793.0	465.0
NM_001180957.1	2641.0	3435.0	1706.0	3582.0	2818.0	1639.0
NM_001180958.1	423.0	602.0	246.0	724.0	512.0	308.0
NM_001180959.1	402.0	550.0	342.0	574.0	491.0	266.0
NM_001180960.3	394.0	589.0	312.0	552.0	490.0	291.0
NM_001180961.1	29.0	34.0	14.0	27.0	23.0	10.0
NM_001180962.1	2234.0	2632.0	1671.0	2960.0	2693.0	1613.0
NM_001180963.1	276.0	339.0	189.0	264.0	253.0	136.0
NM_001180964.3	2497.0	3171.0	1565.0	3401.0	2913.0	1380.0
NM_001180965.1	1094.0	1196.0	777.0	1582.0	1419.0	828.0
NM_001180966.1	641.0	838.0	403.0	684.0	566.0	302.0
NM_001180968.1	58877.0	67199.0	37912.0	61257.0	60296.0	31924.0
NM_001180969.3	136.0	186.0	82.0	178.0	145.0	95.0
NM_001180970.1	12249.0	14887.0	7199.0	18622.0	16364.0	8680.0
NM_001180971.1	2607.0	3125.0	1686.0	3769.0	3519.0	1951.0
NM_001180972.1	472.0	622.0	375.0	694.0	606.0	346.0
NM_001180973.3	149.0	197.0	128.0	241.0	200.0	120.0
NM_001180975.1	345.0	442.0	268.0	463.0	358.0	231.0
NM_001180976.1	1213.0	1617.0	843.0	1219.0	1011.0	574.0
NM_001180977.1	957.0	1198.0	645.0	1441.0	1294.0	711.0
NM_001180978.3	84.0	104.0	48.0	96.0	103.0	52.0
NM_001180979.1	476.0	573.0	380.0	701.0	619.0	382.0
NM_001180980.1	987.0	1188.0	688.0	1193.0	1020.0	621.0
NM_001180981.1	489.0	739.0	335.0	841.0	656.0	384.0
NM_001180982.3	48.0	72.0	54.0	146.0	159.0	72.0
NM_001348835.1	1.0	2.0	2.0	2.0	5.0	6.0
NM_001180984.1	340.0	471.0	258.0	523.0	398.0	247.0
NM_001180985.1	4204.0	5151.0	2800.0	7263.0	6386.0	3697.0
NM_001180986.1	26.0	27.0	22.0	32.0	27.0	19.0
NM_001180987.3	2241.3	2809.0	1289.0	2901.0	2355.0	1328.0
NM_001180988.1	62930.0	74671.0	38843.0	69565.0	65626.0	34113.0
NM_001180989.2	182.0	231.0	154.0	299.0	254.0	158.0
NM_001180990.1	276.0	283.0	192.0	319.0	286.0	134.0
NM_001180991.3	296.0	349.0	225.0	416.0	396.0	263.0
NM_001180992.1	340.0	386.0	195.0	352.0	365.0	193.0
NM_001180993.1	113.0	174.0	90.0	177.0	178.0	74.0
NM_001180994.2	540.0	662.0	371.0	599.0	620.0	337.0
NM_001180995.3	750.0	951.0	533.0	1143.0	1024.0	528.0
NM_001180996.1	133.0	162.0	115.0	166.0	168.0	91.0
NM_001180998.1	481.0	604.0	279.0	740.0	579.0	295.0
NM_001180999.1	97.0	98.0	75.0	153.0	90.0	69.0
NM_001181000.3	42896.42	50930.45	26358.55	39578.79	38846.85	20489.57
NM_001181001.1	63.0	64.0	58.0	71.0	76.0	30.0
NM_001181002.1	7767.0	9646.0	5622.0	13457.0	11818.0	6310.0
NM_001181003.1	1.0	1.0	1.0	2.0	1.0	2.0
NM_001181004.3	942.0	1271.0	658.0	1216.0	1113.0	657.0
NM_001181005.1	835.0	1103.0	647.0	1114.0	1029.0	563.0
NM_001181006.1	367.0	461.0	299.0	507.0	414.0	268.0
NM_001181007.1	366.0	407.0	223.0	410.0	386.0	217.0
NM_001181008.3	181.0	186.0	113.0	220.0	168.0	124.0
NM_001181009.1	81.0	107.0	92.0	137.0	146.0	64.0
NM_001181010.2	497.0	693.0	405.0	770.0	627.0	366.0
NM_001181011.1	19.0	25.0	18.0	37.0	31.0	12.0
NM_001181012.3	43649.52	51552.13	27403.66	46067.76	44570.18	23060.82
NM_001181013.1	6813.0	7828.0	4199.0	7443.0	7102.0	4161.0
NM_001348834.1	31.64	52.87	18.17	40.19	41.45	17.69
NM_001181015.1	846.36	986.13	583.83	1121.81	860.55	507.31
NM_001181016.1	705.0	951.0	529.0	1137.0	956.0	525.0
NM_001181018.3	344.0	425.0	257.0	356.0	352.0	185.0
NM_001181019.1	46.0	74.0	37.0	103.0	76.0	47.0
NM_001181020.1	289.0	401.0	232.0	401.0	402.0	218.0
NM_001181021.1	104.0	113.0	141.0	110.0	91.0	79.0
NM_001181022.3	1034.0	1270.0	870.0	1292.0	1154.0	764.0
NM_001181023.1	5.0	1.0	1.0	3.0	7.0	3.0
NM_001181024.1	292.0	353.0	209.0	396.0	333.0	175.0
NM_001181025.1	417.0	530.0	276.0	479.0	442.0	237.0
NM_001181026.3	833.0	1046.0	586.0	1563.0	1263.0	722.0
NM_001181027.1	167.0	205.0	115.0	205.0	182.0	120.0
NM_001181028.1	297.0	310.0	203.0	426.0	325.0	201.0
NM_001181029.1	258.0	330.0	145.0	420.0	356.0	191.0
NM_001181031.3	215.0	308.0	138.0	284.0	262.0	136.0
NM_001181032.1	2364.37	3055.36	1589.33	3144.99	2655.1	1510.88
NM_001181033.1	5.63	5.64	1.67	4.01	1.9	6.12
NM_001181034.1	601.0	680.0	386.0	870.0	743.0	422.0
NM_001181035.3	2.0	5.0	2.0	5.0	3.0	4.0
NM_001181036.1	1354.0	1752.0	893.0	2030.0	1649.0	940.0
NM_001181037.1	1469.0	1751.0	790.0	2211.0	1823.0	1009.0
NM_001181038.1	8926.0	11737.0	6277.0	10459.0	8659.0	4962.0
NM_001181039.3	194.0	229.0	125.0	169.0	152.0	82.0
NM_001181040.1	35.0	58.0	40.0	70.0	62.0	41.0
NM_001181041.1	73.0	86.0	66.0	92.0	85.0	43.0
