Sample	Length	Site	End	Offset	Count
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-6	3
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-6	8
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-6	19
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-6	66
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-6	91
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-6	75
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-6	21
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-5	4
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-5	5
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-5	13
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-5	38
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-5	95
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-5	76
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-5	15
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-4	2
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-4	7
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-4	12
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-4	34
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-4	62
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-4	64
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-4	23
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-3	1
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-3	8
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-3	11
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-3	34
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-3	78
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-3	120
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-3	46
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-2	0
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-2	7
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-2	26
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-2	78
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-2	157
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-2	204
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-2	26
ncs2d_elp6d_ribo_YPD3	27	TTS	5p-end	-1	3
ncs2d_elp6d_ribo_YPD3	28	TTS	5p-end	-1	3
ncs2d_elp6d_ribo_YPD3	29	TTS	5p-end	-1	14
ncs2d_elp6d_ribo_YPD3	30	TTS	5p-end	-1	40
ncs2d_elp6d_ribo_YPD3	31	TTS	5p-end	-1	80
ncs2d_elp6d_ribo_YPD3	32	TTS	5p-end	-1	36
ncs2d_elp6d_ribo_YPD3	33	TTS	5p-end	-1	6
ncs2d_ribo_YPD1	27	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	30	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	31	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	32	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	33	TIS	5p-end	-34	0
ncs2d_ribo_YPD1	27	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	30	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	31	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	32	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	33	TIS	5p-end	-33	0
ncs2d_ribo_YPD1	27	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	30	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	31	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	32	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	33	TIS	5p-end	-32	0
ncs2d_ribo_YPD1	27	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	30	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	31	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	32	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	33	TIS	5p-end	-31	0
ncs2d_ribo_YPD1	27	TIS	5p-end	-30	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-30	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-30	0
ncs2d_ribo_YPD1	30	TIS	5p-end	-30	313
ncs2d_ribo_YPD1	31	TIS	5p-end	-30	167
ncs2d_ribo_YPD1	32	TIS	5p-end	-30	48
ncs2d_ribo_YPD1	33	TIS	5p-end	-30	18
ncs2d_ribo_YPD1	27	TIS	5p-end	-29	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-29	0
ncs2d_ribo_YPD1	29	TIS	5p-end	-29	144
ncs2d_ribo_YPD1	30	TIS	5p-end	-29	249
ncs2d_ribo_YPD1	31	TIS	5p-end	-29	159
ncs2d_ribo_YPD1	32	TIS	5p-end	-29	176
ncs2d_ribo_YPD1	33	TIS	5p-end	-29	11
ncs2d_ribo_YPD1	27	TIS	5p-end	-28	0
ncs2d_ribo_YPD1	28	TIS	5p-end	-28	14
ncs2d_ribo_YPD1	29	TIS	5p-end	-28	72
ncs2d_ribo_YPD1	30	TIS	5p-end	-28	162
ncs2d_ribo_YPD1	31	TIS	5p-end	-28	430
ncs2d_ribo_YPD1	32	TIS	5p-end	-28	63
ncs2d_ribo_YPD1	33	TIS	5p-end	-28	6
ncs2d_ribo_YPD1	27	TIS	5p-end	-27	1
ncs2d_ribo_YPD1	28	TIS	5p-end	-27	9
ncs2d_ribo_YPD1	29	TIS	5p-end	-27	59
ncs2d_ribo_YPD1	30	TIS	5p-end	-27	577
ncs2d_ribo_YPD1	31	TIS	5p-end	-27	299
ncs2d_ribo_YPD1	32	TIS	5p-end	-27	75
ncs2d_ribo_YPD1	33	TIS	5p-end	-27	7
ncs2d_ribo_YPD1	27	TIS	5p-end	-26	3
ncs2d_ribo_YPD1	28	TIS	5p-end	-26	9
ncs2d_ribo_YPD1	29	TIS	5p-end	-26	304
ncs2d_ribo_YPD1	30	TIS	5p-end	-26	359
ncs2d_ribo_YPD1	31	TIS	5p-end	-26	247
ncs2d_ribo_YPD1	32	TIS	5p-end	-26	105
ncs2d_ribo_YPD1	33	TIS	5p-end	-26	9
ncs2d_ribo_YPD1	27	TIS	5p-end	-25	2
ncs2d_ribo_YPD1	28	TIS	5p-end	-25	21
ncs2d_ribo_YPD1	29	TIS	5p-end	-25	198
ncs2d_ribo_YPD1	30	TIS	5p-end	-25	320
ncs2d_ribo_YPD1	31	TIS	5p-end	-25	285
ncs2d_ribo_YPD1	32	TIS	5p-end	-25	87
ncs2d_ribo_YPD1	33	TIS	5p-end	-25	6
ncs2d_ribo_YPD1	27	TIS	5p-end	-24	4
ncs2d_ribo_YPD1	28	TIS	5p-end	-24	17
ncs2d_ribo_YPD1	29	TIS	5p-end	-24	190
ncs2d_ribo_YPD1	30	TIS	5p-end	-24	336
ncs2d_ribo_YPD1	31	TIS	5p-end	-24	359
ncs2d_ribo_YPD1	32	TIS	5p-end	-24	71
ncs2d_ribo_YPD1	33	TIS	5p-end	-24	10
ncs2d_ribo_YPD1	27	TIS	5p-end	-23	6
ncs2d_ribo_YPD1	28	TIS	5p-end	-23	24
ncs2d_ribo_YPD1	29	TIS	5p-end	-23	234
ncs2d_ribo_YPD1	30	TIS	5p-end	-23	626
ncs2d_ribo_YPD1	31	TIS	5p-end	-23	234
ncs2d_ribo_YPD1	32	TIS	5p-end	-23	108
ncs2d_ribo_YPD1	33	TIS	5p-end	-23	8
ncs2d_ribo_YPD1	27	TIS	5p-end	-22	8
ncs2d_ribo_YPD1	28	TIS	5p-end	-22	22
ncs2d_ribo_YPD1	29	TIS	5p-end	-22	257
ncs2d_ribo_YPD1	30	TIS	5p-end	-22	341
ncs2d_ribo_YPD1	31	TIS	5p-end	-22	336
ncs2d_ribo_YPD1	32	TIS	5p-end	-22	99
ncs2d_ribo_YPD1	33	TIS	5p-end	-22	4
ncs2d_ribo_YPD1	27	TIS	5p-end	-21	3
ncs2d_ribo_YPD1	28	TIS	5p-end	-21	37
ncs2d_ribo_YPD1	29	TIS	5p-end	-21	199
ncs2d_ribo_YPD1	30	TIS	5p-end	-21	474
ncs2d_ribo_YPD1	31	TIS	5p-end	-21	448
ncs2d_ribo_YPD1	32	TIS	5p-end	-21	97
ncs2d_ribo_YPD1	33	TIS	5p-end	-21	13
ncs2d_ribo_YPD1	27	TIS	5p-end	-20	13
ncs2d_ribo_YPD1	28	TIS	5p-end	-20	38
ncs2d_ribo_YPD1	29	TIS	5p-end	-20	302
ncs2d_ribo_YPD1	30	TIS	5p-end	-20	572
ncs2d_ribo_YPD1	31	TIS	5p-end	-20	388
ncs2d_ribo_YPD1	32	TIS	5p-end	-20	93
ncs2d_ribo_YPD1	33	TIS	5p-end	-20	12
ncs2d_ribo_YPD1	27	TIS	5p-end	-19	9
ncs2d_ribo_YPD1	28	TIS	5p-end	-19	34
ncs2d_ribo_YPD1	29	TIS	5p-end	-19	254
ncs2d_ribo_YPD1	30	TIS	5p-end	-19	484
ncs2d_ribo_YPD1	31	TIS	5p-end	-19	353
ncs2d_ribo_YPD1	32	TIS	5p-end	-19	102
ncs2d_ribo_YPD1	33	TIS	5p-end	-19	2
ncs2d_ribo_YPD1	27	TIS	5p-end	-18	3
ncs2d_ribo_YPD1	28	TIS	5p-end	-18	41
ncs2d_ribo_YPD1	29	TIS	5p-end	-18	274
ncs2d_ribo_YPD1	30	TIS	5p-end	-18	552
ncs2d_ribo_YPD1	31	TIS	5p-end	-18	392
ncs2d_ribo_YPD1	32	TIS	5p-end	-18	66
ncs2d_ribo_YPD1	33	TIS	5p-end	-18	5
ncs2d_ribo_YPD1	27	TIS	5p-end	-17	10
ncs2d_ribo_YPD1	28	TIS	5p-end	-17	15
ncs2d_ribo_YPD1	29	TIS	5p-end	-17	226
ncs2d_ribo_YPD1	30	TIS	5p-end	-17	426
ncs2d_ribo_YPD1	31	TIS	5p-end	-17	269
ncs2d_ribo_YPD1	32	TIS	5p-end	-17	90
ncs2d_ribo_YPD1	33	TIS	5p-end	-17	33
ncs2d_ribo_YPD1	27	TIS	5p-end	-16	9
ncs2d_ribo_YPD1	28	TIS	5p-end	-16	20
ncs2d_ribo_YPD1	29	TIS	5p-end	-16	259
ncs2d_ribo_YPD1	30	TIS	5p-end	-16	441
ncs2d_ribo_YPD1	31	TIS	5p-end	-16	378
ncs2d_ribo_YPD1	32	TIS	5p-end	-16	256
ncs2d_ribo_YPD1	33	TIS	5p-end	-16	145
ncs2d_ribo_YPD1	27	TIS	5p-end	-15	16
ncs2d_ribo_YPD1	28	TIS	5p-end	-15	59
ncs2d_ribo_YPD1	29	TIS	5p-end	-15	266
ncs2d_ribo_YPD1	30	TIS	5p-end	-15	1288
ncs2d_ribo_YPD1	31	TIS	5p-end	-15	6488
ncs2d_ribo_YPD1	32	TIS	5p-end	-15	5896
ncs2d_ribo_YPD1	33	TIS	5p-end	-15	1403
ncs2d_ribo_YPD1	27	TIS	5p-end	-14	138
ncs2d_ribo_YPD1	28	TIS	5p-end	-14	329
ncs2d_ribo_YPD1	29	TIS	5p-end	-14	2139
ncs2d_ribo_YPD1	30	TIS	5p-end	-14	46174
ncs2d_ribo_YPD1	31	TIS	5p-end	-14	68814
ncs2d_ribo_YPD1	32	TIS	5p-end	-14	43867
ncs2d_ribo_YPD1	33	TIS	5p-end	-14	4845
ncs2d_ribo_YPD1	27	TIS	5p-end	-13	621
ncs2d_ribo_YPD1	28	TIS	5p-end	-13	3301
ncs2d_ribo_YPD1	29	TIS	5p-end	-13	137191
ncs2d_ribo_YPD1	30	TIS	5p-end	-13	242781
ncs2d_ribo_YPD1	31	TIS	5p-end	-13	197792
ncs2d_ribo_YPD1	32	TIS	5p-end	-13	31906
ncs2d_ribo_YPD1	33	TIS	5p-end	-13	329
ncs2d_ribo_YPD1	27	TIS	5p-end	-12	544
ncs2d_ribo_YPD1	28	TIS	5p-end	-12	9823
ncs2d_ribo_YPD1	29	TIS	5p-end	-12	122381
ncs2d_ribo_YPD1	30	TIS	5p-end	-12	163529
ncs2d_ribo_YPD1	31	TIS	5p-end	-12	60768
ncs2d_ribo_YPD1	32	TIS	5p-end	-12	2228
ncs2d_ribo_YPD1	33	TIS	5p-end	-12	205
ncs2d_ribo_YPD1	27	TIS	5p-end	-11	963
ncs2d_ribo_YPD1	28	TIS	5p-end	-11	4751
ncs2d_ribo_YPD1	29	TIS	5p-end	-11	11754
ncs2d_ribo_YPD1	30	TIS	5p-end	-11	12407
ncs2d_ribo_YPD1	31	TIS	5p-end	-11	10022
ncs2d_ribo_YPD1	32	TIS	5p-end	-11	6165
ncs2d_ribo_YPD1	33	TIS	5p-end	-11	527
ncs2d_ribo_YPD1	27	TIS	5p-end	-10	1783
ncs2d_ribo_YPD1	28	TIS	5p-end	-10	3112
ncs2d_ribo_YPD1	29	TIS	5p-end	-10	18483
ncs2d_ribo_YPD1	30	TIS	5p-end	-10	34794
ncs2d_ribo_YPD1	31	TIS	5p-end	-10	27801
ncs2d_ribo_YPD1	32	TIS	5p-end	-10	4629
ncs2d_ribo_YPD1	33	TIS	5p-end	-10	70
ncs2d_ribo_YPD1	27	TIS	5p-end	-9	2295
ncs2d_ribo_YPD1	28	TIS	5p-end	-9	2651
ncs2d_ribo_YPD1	29	TIS	5p-end	-9	19139
ncs2d_ribo_YPD1	30	TIS	5p-end	-9	22775
ncs2d_ribo_YPD1	31	TIS	5p-end	-9	8135
ncs2d_ribo_YPD1	32	TIS	5p-end	-9	1003
ncs2d_ribo_YPD1	33	TIS	5p-end	-9	248
ncs2d_ribo_YPD1	27	TIS	5p-end	-8	696
ncs2d_ribo_YPD1	28	TIS	5p-end	-8	801
ncs2d_ribo_YPD1	29	TIS	5p-end	-8	2245
ncs2d_ribo_YPD1	30	TIS	5p-end	-8	7090
ncs2d_ribo_YPD1	31	TIS	5p-end	-8	9088
ncs2d_ribo_YPD1	32	TIS	5p-end	-8	5281
ncs2d_ribo_YPD1	33	TIS	5p-end	-8	457
ncs2d_ribo_YPD1	27	TIS	5p-end	-7	391
ncs2d_ribo_YPD1	28	TIS	5p-end	-7	870
ncs2d_ribo_YPD1	29	TIS	5p-end	-7	16957
ncs2d_ribo_YPD1	30	TIS	5p-end	-7	35506
ncs2d_ribo_YPD1	31	TIS	5p-end	-7	27627
ncs2d_ribo_YPD1	32	TIS	5p-end	-7	3706
ncs2d_ribo_YPD1	33	TIS	5p-end	-7	38
ncs2d_ribo_YPD1	27	TIS	5p-end	-6	296
ncs2d_ribo_YPD1	28	TIS	5p-end	-6	1664
ncs2d_ribo_YPD1	29	TIS	5p-end	-6	20810
ncs2d_ribo_YPD1	30	TIS	5p-end	-6	26134
ncs2d_ribo_YPD1	31	TIS	5p-end	-6	9415
ncs2d_ribo_YPD1	32	TIS	5p-end	-6	801
ncs2d_ribo_YPD1	33	TIS	5p-end	-6	148
ncs2d_ribo_YPD1	27	TIS	5p-end	-5	249
ncs2d_ribo_YPD1	28	TIS	5p-end	-5	882
ncs2d_ribo_YPD1	29	TIS	5p-end	-5	2561
ncs2d_ribo_YPD1	30	TIS	5p-end	-5	12256
ncs2d_ribo_YPD1	31	TIS	5p-end	-5	17659
ncs2d_ribo_YPD1	32	TIS	5p-end	-5	9787
ncs2d_ribo_YPD1	33	TIS	5p-end	-5	728
ncs2d_ribo_YPD1	27	TIS	5p-end	-4	476
ncs2d_ribo_YPD1	28	TIS	5p-end	-4	1140
ncs2d_ribo_YPD1	29	TIS	5p-end	-4	21379
ncs2d_ribo_YPD1	30	TIS	5p-end	-4	47304
ncs2d_ribo_YPD1	31	TIS	5p-end	-4	29275
ncs2d_ribo_YPD1	32	TIS	5p-end	-4	4798
ncs2d_ribo_YPD1	33	TIS	5p-end	-4	34
ncs2d_ribo_YPD1	27	TIS	5p-end	-3	433
ncs2d_ribo_YPD1	28	TIS	5p-end	-3	1979
ncs2d_ribo_YPD1	29	TIS	5p-end	-3	22909
ncs2d_ribo_YPD1	30	TIS	5p-end	-3	24665
ncs2d_ribo_YPD1	31	TIS	5p-end	-3	7465
ncs2d_ribo_YPD1	32	TIS	5p-end	-3	293
ncs2d_ribo_YPD1	33	TIS	5p-end	-3	42
ncs2d_ribo_YPD1	27	TIS	5p-end	-2	209
ncs2d_ribo_YPD1	28	TIS	5p-end	-2	694
ncs2d_ribo_YPD1	29	TIS	5p-end	-2	2104
ncs2d_ribo_YPD1	30	TIS	5p-end	-2	14038
ncs2d_ribo_YPD1	31	TIS	5p-end	-2	22247
ncs2d_ribo_YPD1	32	TIS	5p-end	-2	13359
ncs2d_ribo_YPD1	33	TIS	5p-end	-2	1036
ncs2d_ribo_YPD1	27	TIS	5p-end	-1	198
ncs2d_ribo_YPD1	28	TIS	5p-end	-1	376
ncs2d_ribo_YPD1	29	TIS	5p-end	-1	7131
ncs2d_ribo_YPD1	30	TIS	5p-end	-1	17709
ncs2d_ribo_YPD1	31	TIS	5p-end	-1	13029
ncs2d_ribo_YPD1	32	TIS	5p-end	-1	2735
ncs2d_ribo_YPD1	33	TIS	5p-end	-1	11
ncs2d_ribo_YPD1	27	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	30	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	31	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	32	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	33	TTS	5p-end	-34	0
ncs2d_ribo_YPD1	27	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	30	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	31	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	32	TTS	5p-end	-33	0
ncs2d_ribo_YPD1	33	TTS	5p-end	-33	37
ncs2d_ribo_YPD1	27	TTS	5p-end	-32	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-32	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-32	0
ncs2d_ribo_YPD1	30	TTS	5p-end	-32	0
ncs2d_ribo_YPD1	31	TTS	5p-end	-32	0
ncs2d_ribo_YPD1	32	TTS	5p-end	-32	1827
ncs2d_ribo_YPD1	33	TTS	5p-end	-32	181
ncs2d_ribo_YPD1	27	TTS	5p-end	-31	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-31	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-31	0
ncs2d_ribo_YPD1	30	TTS	5p-end	-31	0
ncs2d_ribo_YPD1	31	TTS	5p-end	-31	8107
ncs2d_ribo_YPD1	32	TTS	5p-end	-31	1353
ncs2d_ribo_YPD1	33	TTS	5p-end	-31	12
ncs2d_ribo_YPD1	27	TTS	5p-end	-30	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-30	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-30	0
ncs2d_ribo_YPD1	30	TTS	5p-end	-30	9068
ncs2d_ribo_YPD1	31	TTS	5p-end	-30	3319
ncs2d_ribo_YPD1	32	TTS	5p-end	-30	438
ncs2d_ribo_YPD1	33	TTS	5p-end	-30	82
ncs2d_ribo_YPD1	27	TTS	5p-end	-29	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-29	0
ncs2d_ribo_YPD1	29	TTS	5p-end	-29	671
ncs2d_ribo_YPD1	30	TTS	5p-end	-29	3876
ncs2d_ribo_YPD1	31	TTS	5p-end	-29	4925
ncs2d_ribo_YPD1	32	TTS	5p-end	-29	2706
ncs2d_ribo_YPD1	33	TTS	5p-end	-29	373
ncs2d_ribo_YPD1	27	TTS	5p-end	-28	0
ncs2d_ribo_YPD1	28	TTS	5p-end	-28	161
ncs2d_ribo_YPD1	29	TTS	5p-end	-28	6100
ncs2d_ribo_YPD1	30	TTS	5p-end	-28	10528
ncs2d_ribo_YPD1	31	TTS	5p-end	-28	7221
ncs2d_ribo_YPD1	32	TTS	5p-end	-28	1732
ncs2d_ribo_YPD1	33	TTS	5p-end	-28	29
ncs2d_ribo_YPD1	27	TTS	5p-end	-27	116
ncs2d_ribo_YPD1	28	TTS	5p-end	-27	1207
ncs2d_ribo_YPD1	29	TTS	5p-end	-27	8665
ncs2d_ribo_YPD1	30	TTS	5p-end	-27	8682
ncs2d_ribo_YPD1	31	TTS	5p-end	-27	3792
ncs2d_ribo_YPD1	32	TTS	5p-end	-27	290
ncs2d_ribo_YPD1	33	TTS	5p-end	-27	36
ncs2d_ribo_YPD1	27	TTS	5p-end	-26	54
ncs2d_ribo_YPD1	28	TTS	5p-end	-26	227
ncs2d_ribo_YPD1	29	TTS	5p-end	-26	642
ncs2d_ribo_YPD1	30	TTS	5p-end	-26	3752
ncs2d_ribo_YPD1	31	TTS	5p-end	-26	5407
ncs2d_ribo_YPD1	32	TTS	5p-end	-26	1624
ncs2d_ribo_YPD1	33	TTS	5p-end	-26	114
ncs2d_ribo_YPD1	27	TTS	5p-end	-25	80
ncs2d_ribo_YPD1	28	TTS	5p-end	-25	169
ncs2d_ribo_YPD1	29	TTS	5p-end	-25	5638
ncs2d_ribo_YPD1	30	TTS	5p-end	-25	13148
ncs2d_ribo_YPD1	31	TTS	5p-end	-25	5166
ncs2d_ribo_YPD1	32	TTS	5p-end	-25	884
ncs2d_ribo_YPD1	33	TTS	5p-end	-25	14
ncs2d_ribo_YPD1	27	TTS	5p-end	-24	101
ncs2d_ribo_YPD1	28	TTS	5p-end	-24	827
ncs2d_ribo_YPD1	29	TTS	5p-end	-24	10615
ncs2d_ribo_YPD1	30	TTS	5p-end	-24	5572
ncs2d_ribo_YPD1	31	TTS	5p-end	-24	2323
ncs2d_ribo_YPD1	32	TTS	5p-end	-24	276
ncs2d_ribo_YPD1	33	TTS	5p-end	-24	39
ncs2d_ribo_YPD1	27	TTS	5p-end	-23	48
ncs2d_ribo_YPD1	28	TTS	5p-end	-23	182
ncs2d_ribo_YPD1	29	TTS	5p-end	-23	399
ncs2d_ribo_YPD1	30	TTS	5p-end	-23	2011
ncs2d_ribo_YPD1	31	TTS	5p-end	-23	4316
ncs2d_ribo_YPD1	32	TTS	5p-end	-23	2906
ncs2d_ribo_YPD1	33	TTS	5p-end	-23	274
ncs2d_ribo_YPD1	27	TTS	5p-end	-22	87
ncs2d_ribo_YPD1	28	TTS	5p-end	-22	105
ncs2d_ribo_YPD1	29	TTS	5p-end	-22	5351
ncs2d_ribo_YPD1	30	TTS	5p-end	-22	11961
ncs2d_ribo_YPD1	31	TTS	5p-end	-22	11104
ncs2d_ribo_YPD1	32	TTS	5p-end	-22	1345
ncs2d_ribo_YPD1	33	TTS	5p-end	-22	17
ncs2d_ribo_YPD1	27	TTS	5p-end	-21	78
ncs2d_ribo_YPD1	28	TTS	5p-end	-21	608
ncs2d_ribo_YPD1	29	TTS	5p-end	-21	8643
ncs2d_ribo_YPD1	30	TTS	5p-end	-21	11866
ncs2d_ribo_YPD1	31	TTS	5p-end	-21	3958
ncs2d_ribo_YPD1	32	TTS	5p-end	-21	310
ncs2d_ribo_YPD1	33	TTS	5p-end	-21	66
ncs2d_ribo_YPD1	27	TTS	5p-end	-20	45
ncs2d_ribo_YPD1	28	TTS	5p-end	-20	199
ncs2d_ribo_YPD1	29	TTS	5p-end	-20	794
ncs2d_ribo_YPD1	30	TTS	5p-end	-20	3766
ncs2d_ribo_YPD1	31	TTS	5p-end	-20	4075
ncs2d_ribo_YPD1	32	TTS	5p-end	-20	2536
ncs2d_ribo_YPD1	33	TTS	5p-end	-20	417
ncs2d_ribo_YPD1	27	TTS	5p-end	-19	74
ncs2d_ribo_YPD1	28	TTS	5p-end	-19	211
ncs2d_ribo_YPD1	29	TTS	5p-end	-19	7320
ncs2d_ribo_YPD1	30	TTS	5p-end	-19	10618
ncs2d_ribo_YPD1	31	TTS	5p-end	-19	7986
ncs2d_ribo_YPD1	32	TTS	5p-end	-19	1781
ncs2d_ribo_YPD1	33	TTS	5p-end	-19	6
ncs2d_ribo_YPD1	27	TTS	5p-end	-18	139
ncs2d_ribo_YPD1	28	TTS	5p-end	-18	1175
ncs2d_ribo_YPD1	29	TTS	5p-end	-18	8025
ncs2d_ribo_YPD1	30	TTS	5p-end	-18	8893
ncs2d_ribo_YPD1	31	TTS	5p-end	-18	3263
ncs2d_ribo_YPD1	32	TTS	5p-end	-18	359
ncs2d_ribo_YPD1	33	TTS	5p-end	-18	55
ncs2d_ribo_YPD1	27	TTS	5p-end	-17	59
ncs2d_ribo_YPD1	28	TTS	5p-end	-17	200
ncs2d_ribo_YPD1	29	TTS	5p-end	-17	608
ncs2d_ribo_YPD1	30	TTS	5p-end	-17	2607
ncs2d_ribo_YPD1	31	TTS	5p-end	-17	4787
ncs2d_ribo_YPD1	32	TTS	5p-end	-17	2747
ncs2d_ribo_YPD1	33	TTS	5p-end	-17	246
ncs2d_ribo_YPD1	27	TTS	5p-end	-16	77
ncs2d_ribo_YPD1	28	TTS	5p-end	-16	204
ncs2d_ribo_YPD1	29	TTS	5p-end	-16	5569
ncs2d_ribo_YPD1	30	TTS	5p-end	-16	14824
ncs2d_ribo_YPD1	31	TTS	5p-end	-16	8924
ncs2d_ribo_YPD1	32	TTS	5p-end	-16	975
ncs2d_ribo_YPD1	33	TTS	5p-end	-16	31
ncs2d_ribo_YPD1	27	TTS	5p-end	-15	92
ncs2d_ribo_YPD1	28	TTS	5p-end	-15	722
ncs2d_ribo_YPD1	29	TTS	5p-end	-15	10851
ncs2d_ribo_YPD1	30	TTS	5p-end	-15	8772
ncs2d_ribo_YPD1	31	TTS	5p-end	-15	2306
ncs2d_ribo_YPD1	32	TTS	5p-end	-15	221
ncs2d_ribo_YPD1	33	TTS	5p-end	-15	70
ncs2d_ribo_YPD1	27	TTS	5p-end	-14	52
ncs2d_ribo_YPD1	28	TTS	5p-end	-14	203
ncs2d_ribo_YPD1	29	TTS	5p-end	-14	634
ncs2d_ribo_YPD1	30	TTS	5p-end	-14	440
ncs2d_ribo_YPD1	31	TTS	5p-end	-14	2191
ncs2d_ribo_YPD1	32	TTS	5p-end	-14	2634
ncs2d_ribo_YPD1	33	TTS	5p-end	-14	589
ncs2d_ribo_YPD1	27	TTS	5p-end	-13	66
ncs2d_ribo_YPD1	28	TTS	5p-end	-13	123
ncs2d_ribo_YPD1	29	TTS	5p-end	-13	282
ncs2d_ribo_YPD1	30	TTS	5p-end	-13	5259
ncs2d_ribo_YPD1	31	TTS	5p-end	-13	8587
ncs2d_ribo_YPD1	32	TTS	5p-end	-13	3771
ncs2d_ribo_YPD1	33	TTS	5p-end	-13	177
ncs2d_ribo_YPD1	27	TTS	5p-end	-12	70
ncs2d_ribo_YPD1	28	TTS	5p-end	-12	111
ncs2d_ribo_YPD1	29	TTS	5p-end	-12	3580
ncs2d_ribo_YPD1	30	TTS	5p-end	-12	7700
ncs2d_ribo_YPD1	31	TTS	5p-end	-12	5237
