transcript_id	wt_mrna_YPD1.isoforms.results	wt_mrna_YPD2.isoforms.results	wt_mrna_YPD3.isoforms.results	ncs2d_mrna_YPD1.isoforms.results	ncs2d_mrna_YPD2.isoforms.results	ncs2d_mrna_YPD3.isoforms.results	elp6d_mrna_YPD1.isoforms.results	elp6d_mrna_YPD2.isoforms.results	elp6d_mrna_YPD3.isoforms.results	ncs2d_elp6d_mrna_YPD1.isoforms.results	ncs2d_elp6d_mrna_YPD2.isoforms.results	ncs2d_elp6d_mrna_YPD3.isoforms.results
ETS1-1-t26_1	68.5	80.15	71.99	103.98	79.86	71.51	52.19	47.09	39.88	84.23	98.6	72.54
ETS1-2-t26_1	68.5	80.15	71.99	103.98	79.86	71.51	52.19	47.09	39.88	84.23	98.6	72.54
ETS2-1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS2-2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRA1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICR1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01
IRT1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.03
ITS1-1-t26_1	69.6	80.66	56.2	121.36	89.51	73.25	46.84	36.71	40.57	91.49	116.01	61.72
ITS1-2-t26_1	69.6	80.66	56.2	121.36	89.51	73.25	46.84	36.71	40.57	91.49	116.01	61.72
ITS2-1-t26_1	131.93	147.93	139.98	246.79	185.71	138.78	128.31	117.39	101.8	194.14	202.51	159.08
ITS2-2-t26_1	131.93	147.93	139.98	246.79	185.71	138.78	128.31	117.39	101.8	194.14	202.51	159.08
LSR1-t26_1	17.67	19.63	14.13	16.41	25.03	14.51	11.03	12.86	11.25	21.41	18.74	15.89
NME1-t26_1	13.45	10.39	8.72	11.98	11.74	7.99	17.15	13.61	10.3	16.7	14.44	8.96
PWR1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q0020-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q0045-t26_1	0.34	0.06	0.46	0.23	0.07	0.4	0.27	0.65	0.34	1.47	0.38	1.21
Q0050-t26_1	0.0	0.08	0.15	0.08	0.0	0.37	0.0	0.08	0.09	0.3	0.27	0.42
Q0055-t26_1	0.04	0.0	0.0	0.12	0.04	0.05	0.05	0.0	0.11	0.15	0.07	0.11
Q0060-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.15	0.0	0.0
Q0065-t26_1	0.06	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.07	0.12	0.06	0.18
Q0070-t26_1	0.0	0.0	0.14	0.14	0.06	0.04	0.1	0.14	0.16	0.34	0.29	0.34
Q0075-t26_1	0.1	0.0	0.21	0.1	0.2	0.54	0.24	0.14	0.42	2.48	1.82	1.74
Q0080-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29
Q0085-t26_1	0.0	0.0	0.0	0.13	0.13	0.0	0.0	0.0	0.14	0.24	0.12	0.12
Q0105-t26_1	0.0	0.0	0.0	0.0	0.18	0.0	0.22	0.11	0.04	0.23	0.28	0.26
Q0110-t26_1	0.0	0.0	0.0	0.16	0.0	0.0	0.2	0.2	0.0	0.15	0.18	0.09
Q0115-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.08	0.14
Q0120-t26_1	0.0	0.0	0.24	0.05	0.0	0.0	0.07	0.18	0.15	0.24	0.33	0.22
Q0130-t26_1	1.35	0.86	0.32	0.0	1.32	0.72	1.06	1.21	2.1	1.18	3.09	0.76
Q0140-t26_1	0.0	0.0	0.0	0.0	0.0	0.14	0.11	0.0	0.05	0.16	0.08	0.19
Q0158-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q0160-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0
Q0250-t26_1	0.0	0.0	0.0	0.14	0.0	0.0	0.17	0.0	0.0	0.62	0.37	0.24
Q0255-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.1
Q0275-t26_1	0.0	0.0	0.0	0.0	0.13	0.0	0.16	0.0	0.21	0.58	0.11	0.11
Q0285-t26_1	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.22	0.22	0.11
RDN18-1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN18-2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN25-1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN25-2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN37-1-t26_1	11.25	10.73	14.39	16.06	12.62	14.07	13.67	11.96	11.65	14.63	16.84	14.85
RDN37-2-t26_1	11.25	10.73	14.39	16.06	12.62	14.07	13.67	11.96	11.65	14.63	16.84	14.85
RDN5-1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN5-2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN5-3-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN5-4-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN5-5-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN5-6-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN58-1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDN58-2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RME2-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RME3-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA170-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPR1-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14
RUF20-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.12
RUF21-t26_1	0.17	0.0	0.23	0.0	0.0	0.0	0.0	0.07	0.09	0.0	0.0	0.0
RUF22-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUF23-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUF5-1-t26_1	0.08	0.0	0.08	0.0	0.12	0.18	0.28	0.05	0.0	0.14	0.0	0.1
RUF5-2-t26_1	0.08	0.0	0.08	0.0	0.12	0.18	0.28	0.05	0.0	0.14	0.0	0.1
SCR1-t26_1	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0
SRG1-t26_1	0.0	0.0	0.15	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.19	0.09
TLC1-t26_1	136.61	131.4	118.93	145.92	160.9	133.81	110.2	111.4	103.93	117.73	120.27	106.66
YAL001C-t26_1	16.68	14.71	15.58	19.31	20.81	17.14	16.08	16.81	17.18	23.4	15.79	21.47
YAL002W-t26_1	14.51	13.89	14.21	18.91	14.72	12.31	16.48	15.15	15.47	18.06	21.03	17.39
YAL003W-t26_1	2927.77	3197.98	2529.97	2536.77	2447.69	2470.9	2246.34	2258.33	2470.14	2249.42	2137.91	2350.88
YAL005C-t26_1	456.32	616.26	713.09	826.11	614.24	637.43	621.29	667.19	517.16	736.08	915.67	852.36
YAL007C-t26_1	188.25	185.57	179.99	177.71	193.42	191.13	176.74	182.48	182.17	192.58	156.81	183.96
YAL008W-t26_1	38.99	40.3	32.24	42.38	50.22	48.59	37.26	41.67	39.17	62.21	56.66	56.9
YAL009W-t26_1	38.49	31.76	35.76	42.32	47.78	37.64	37.86	46.0	40.98	48.3	48.98	44.84
YAL010C-t26_1	16.53	14.04	15.91	18.67	19.73	19.79	15.43	16.05	16.94	23.1	13.07	20.45
YAL011W-t26_1	13.12	14.18	15.67	13.64	16.9	16.01	14.64	13.31	12.82	19.07	12.11	16.14
YAL012W-t26_1	453.64	516.23	482.38	590.52	484.58	487.53	594.16	585.38	609.25	707.01	950.13	715.67
YAL013W-t26_1	31.05	37.5	30.84	41.76	41.35	35.82	34.05	33.74	36.09	48.84	59.7	49.75
YAL014C-t26_1	55.69	62.37	56.15	79.84	81.13	64.42	69.83	73.95	65.29	79.74	82.93	72.5
YAL015C-t26_1	22.0	23.07	21.01	25.46	27.33	25.55	28.64	30.93	23.92	29.11	28.83	28.99
YAL016W-t26_1	100.8	103.6	94.9	126.84	116.88	103.36	108.92	106.24	101.21	114.49	119.38	109.7
YAL017W-t26_1	15.74	14.23	16.27	20.49	19.59	15.37	18.0	18.5	16.15	23.2	22.18	18.75
YAL018C-t26_1	0.22	0.42	0.08	0.43	0.22	0.29	0.26	0.4	0.29	0.0	0.38	0.56
YAL019W-t26_1	26.01	22.68	24.35	29.94	30.83	28.88	25.13	26.37	28.71	40.13	29.76	37.15
YAL020C-t26_1	37.67	40.55	34.68	37.95	38.68	32.89	38.66	41.52	37.25	50.6	47.09	45.27
YAL021C-t26_1	29.07	25.97	32.58	41.28	33.61	25.33	36.8	41.54	33.76	35.55	45.95	34.75
YAL022C-t26_1	59.68	58.09	56.73	66.73	69.37	56.78	66.0	73.59	66.95	80.42	87.15	71.47
YAL023C-t26_1	199.52	202.69	195.05	219.59	192.58	147.8	194.14	199.84	188.81	193.13	228.63	192.69
YAL024C-t26_1	6.22	5.55	7.87	7.68	7.02	6.17	7.79	6.68	8.68	10.04	8.3	9.36
YAL025C-t26_1	70.35	71.93	87.84	77.5	107.9	104.57	77.04	84.48	85.71	98.45	85.44	96.19
YAL026C-t26_1	20.58	17.66	21.64	25.01	23.89	19.96	21.9	20.37	23.87	26.35	20.57	25.84
YAL027W-t26_1	19.37	15.7	19.48	22.39	25.85	26.27	20.88	16.69	22.64	28.45	18.39	25.9
YAL028W-t26_1	7.48	6.07	6.4	7.2	7.35	5.24	6.73	7.65	6.05	9.0	9.41	7.56
YAL029C-t26_1	24.73	22.66	31.52	33.2	30.48	26.07	30.94	28.49	28.51	34.69	27.83	32.12
YAL030W-t26_1	61.96	62.55	67.18	94.61	82.18	93.68	74.69	87.36	79.82	110.42	141.43	115.6
YAL031C-t26_1	19.86	18.22	18.16	26.19	22.94	17.03	20.31	22.85	19.85	25.09	25.92	22.86
YAL032C-t26_1	17.19	16.3	18.1	19.27	19.29	18.95	19.79	22.6	20.55	21.61	24.82	21.67
YAL033W-t26_1	65.28	70.81	64.47	71.33	79.31	80.08	79.0	71.29	78.44	91.52	53.07	82.94
YAL034C-t26_1	10.24	11.73	10.25	15.68	13.63	11.0	13.07	15.14	13.41	18.33	26.6	19.18
YAL034W-A-t26_1	15.43	14.08	14.75	14.62	16.24	19.67	10.02	12.43	13.81	19.79	13.99	16.47
YAL035W-t26_1	120.86	132.43	144.1	147.7	150.58	182.49	178.26	153.66	159.38	239.33	212.79	272.5
YAL036C-t26_1	160.62	164.99	159.02	218.08	213.22	192.61	223.44	213.9	206.26	290.42	265.15	292.72
YAL037C-A-t26_1	238.37	159.39	214.35	294.47	225.82	267.83	141.53	144.83	136.54	305.07	330.32	195.38
YAL037W-t26_1	6.94	6.4	9.34	7.9	10.61	10.63	9.89	6.12	11.8	10.17	9.05	12.8
YAL038W-t26_1	4329.62	4758.01	4415.53	5163.8	3934.87	4093.41	4515.81	4402.95	4290.45	3707.58	4772.23	4039.61
YAL039C-t26_1	41.19	41.65	36.8	48.75	45.51	42.43	47.08	45.87	52.92	57.33	58.56	56.19
YAL040C-t26_1	25.04	23.84	22.13	30.22	26.96	19.66	33.93	30.06	31.54	31.18	38.85	34.28
YAL041W-t26_1	28.62	27.24	27.96	38.86	38.04	30.23	35.97	39.3	40.28	44.79	39.5	42.51
YAL042W-t26_1	219.36	218.7	212.67	258.01	259.46	234.59	293.09	285.31	266.01	302.03	339.44	290.76
YAL043C-t26_1	37.64	40.18	36.93	59.73	46.55	35.74	45.28	44.03	40.81	51.04	63.8	53.24
YAL044C-t26_1	328.26	259.65	256.73	353.68	365.89	352.68	383.24	381.53	371.72	397.29	397.45	400.18
YAL044W-A-t26_1	83.13	76.37	83.58	74.9	72.31	81.99	77.76	99.94	87.82	82.81	88.47	83.15
YAL046C-t26_1	62.93	54.68	77.29	77.19	81.8	89.12	82.78	78.94	80.86	86.47	103.5	88.17
YAL047C-t26_1	9.25	7.15	9.12	8.99	12.32	10.83	11.44	12.69	10.11	16.67	8.59	13.68
YAL048C-t26_1	14.57	12.62	14.14	17.48	16.07	10.79	15.17	16.63	15.7	17.63	21.14	17.12
YAL049C-t26_1	83.14	80.27	86.69	87.77	97.24	90.71	79.48	75.44	81.55	86.66	86.65	87.03
YAL051W-t26_1	15.85	13.94	16.23	19.71	20.34	16.29	17.65	18.31	18.68	25.25	20.39	21.83
YAL053W-t26_1	50.11	48.05	45.45	63.41	56.43	40.65	57.47	66.35	60.19	83.46	86.67	71.29
YAL054C-t26_1	8.23	6.92	8.07	9.76	9.87	8.97	10.82	10.9	9.12	10.49	13.22	10.48
YAL055W-t26_1	18.64	13.55	17.62	15.44	20.43	18.16	14.09	14.57	18.38	29.06	16.01	20.9
YAL056W-t26_1	28.8	26.32	23.35	34.74	33.59	24.23	27.78	30.22	28.86	37.05	30.28	32.38
YAL058W-t26_1	32.55	33.13	33.73	36.2	34.69	34.28	34.19	37.55	33.35	35.6	42.99	35.86
YAL059W-t26_1	65.57	70.57	76.64	69.86	74.89	79.71	63.01	62.75	57.18	68.45	55.29	62.52
YAL060W-t26_1	99.73	103.81	86.95	107.24	101.05	85.32	115.08	115.05	107.59	93.55	104.21	91.61
YAL061W-t26_1	22.52	24.15	20.11	28.3	21.69	22.94	29.24	30.23	28.35	39.84	52.03	38.28
YAL062W-t26_1	17.43	20.17	19.98	20.66	14.41	16.42	22.18	23.62	20.3	19.4	26.96	22.8
YAL063C-t26_1	3.69	4.37	4.78	5.26	5.07	4.18	4.22	4.53	4.17	5.89	6.17	4.85
YAL063C-A-t26_1	3.24	4.14	2.55	3.5	5.66	3.08	5.09	3.72	4.12	5.36	4.64	3.03
YAL064C-A-t26_1	3.55	1.59	2.38	5.27	3.91	2.63	4.06	3.45	5.33	5.88	6.29	3.37
YAL064W-t26_1	1.1	1.41	1.56	0.36	2.16	0.98	0.43	0.99	0.38	1.61	1.58	1.7
YAL064W-B-t26_1	2.95	2.66	3.32	3.45	6.5	1.66	5.0	2.06	3.54	5.86	8.15	3.68
YAL065C-t26_1	7.49	5.1	5.44	7.7	4.92	3.53	7.78	9.63	5.66	7.61	6.85	5.79
YAL067C-t26_1	1.88	1.69	1.76	1.53	1.07	1.62	2.43	1.75	2.02	2.55	3.12	3.19
YAL067W-A-t26_1	0.45	0.44	0.64	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.38
YAL068C-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79	0.0	0.0
YAR002C-A-t26_1	310.79	332.66	332.92	311.3	335.53	344.4	337.05	317.11	324.51	324.17	343.21	345.18
YAR002W-t26_1	67.2	59.64	68.44	64.94	73.96	61.97	65.21	70.79	64.48	67.7	62.56	66.7
YAR003W-t26_1	41.07	41.48	37.84	49.45	46.93	42.62	39.82	44.13	40.59	52.58	47.11	45.52
YAR007C-t26_1	66.33	61.15	64.42	67.79	76.27	64.72	65.6	66.1	63.78	78.78	63.61	70.85
YAR008W-t26_1	34.86	30.44	38.94	33.98	41.1	42.14	33.71	42.84	38.23	45.2	30.15	41.35
YAR009C-t26_1	2.06	1.28	3.48	2.66	3.23	3.13	1.82	1.91	2.77	2.42	2.01	2.12
YAR010C-t26_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR014C-t26_1	44.59	45.58	41.83	50.56	50.51	37.24	42.33	49.79	45.05	50.29	44.04	47.13
YAR015W-t26_1	239.04	208.96	171.89	167.69	167.23	140.89	144.61	131.34	134.21	104.27	108.88	103.12
YAR018C-t26_1	23.16	19.05	22.96	24.74	27.68	19.84	25.62	24.88	26.51	31.93	36.59	34.11
YAR019C-t26_1	9.55	9.37	8.2	13.06	10.58	8.97	10.81	12.24	10.64	14.21	15.55	13.75
YAR020C-t26_1	12.15	6.41	4.72	14.16	11.33	7.47	17.16	9.29	10.43	13.31	13.04	12.78
YAR023C-t26_1	11.25	7.38	10.88	14.37	10.85	8.23	15.33	11.98	11.6	13.31	14.57	10.13
YAR027W-t26_1	74.61	67.31	68.85	70.3	78.33	66.23	62.43	65.52	65.45	82.95	59.56	67.47
YAR028W-t26_1	39.18	34.07	41.66	50.15	46.67	42.88	46.12	43.58	40.93	48.7	42.63	45.83
YAR029W-t26_1	16.13	18.55	18.57	18.35	23.52	18.73	15.73	18.03	18.46	18.97	21.36	20.17
YAR031W-t26_1	17.59	18.05	21.6	18.1	18.33	18.66	19.04	20.2	17.2	20.24	22.67	17.89
YAR033W-t26_1	33.97	29.16	26.78	32.58	38.65	34.34	32.87	37.48	34.41	39.7	44.71	36.93
YAR035C-A-t26_1	2.36	2.27	5.01	1.15	4.64	2.53	6.96	5.32	8.61	9.32	15.22	4.97
YAR035W-t26_1	6.45	7.29	5.37	9.42	9.31	6.39	11.04	11.64	11.56	13.45	17.82	13.7
YAR042W-t26_1	18.17	18.21	21.03	21.16	19.48	14.56	21.5	20.16	20.05	24.02	24.45	23.25
YAR050W-t26_1	1.61	1.42	1.86	2.7	1.83	1.16	3.12	2.82	2.49	2.97	4.55	3.08
YAR061W-t26_1	4.49	3.19	3.58	3.72	3.07	1.85	4.37	4.17	2.36	4.26	4.7	3.51
YAR064W-t26_1	1.97	6.5	6.56	5.43	4.12	2.59	2.87	6.03	4.11	1.75	4.23	4.85
YAR066W-t26_1	7.07	0.0	8.13	7.8	3.43	2.75	0.0	2.81	6.81	2.53	1.3	1.64
YAR068W-t26_1	31.72	19.3	34.8	28.26	20.41	24.92	23.18	28.24	27.09	39.11	49.21	35.82
YAR071W-t26_1	65.96	64.78	66.57	27.18	23.42	11.5	20.56	25.12	17.88	10.59	10.59	10.05
YBL001C-t26_1	254.15	250.09	224.49	266.59	280.31	293.79	271.69	269.57	257.87	346.33	292.65	309.83
YBL002W-t26_1	1106.4	1171.9	1188.64	1078.72	1071.6	1070.47	1080.29	1217.94	1136.76	1023.44	1223.01	1087.36
YBL003C-t26_1	1662.9	1425.27	1709.31	1537.24	1722.32	1754.93	1761.33	1660.61	1802.38	1649.31	1181.41	1699.07
YBL004W-t26_1	16.51	15.74	22.0	20.82	18.96	17.28	19.93	19.63	21.7	22.95	21.67	19.77
YBL005W-t26_1	27.87	24.1	30.39	37.11	32.55	31.15	28.23	29.56	28.09	34.85	39.03	33.83
YBL005W-A-t26_1	22.51	21.35	24.66	33.07	34.22	23.81	43.2	39.73	46.69	55.64	75.34	48.59
YBL005W-B-t26_1	6.69	5.53	8.74	8.68	9.46	7.45	10.19	9.8	10.14	11.11	10.5	10.68
YBL006C-t26_1	96.36	77.35	83.81	80.06	89.99	80.61	83.63	89.95	91.5	80.83	79.37	78.4
YBL007C-t26_1	55.29	54.1	54.69	69.04	56.48	40.75	64.85	61.72	60.35	63.74	82.73	68.13
YBL008W-t26_1	17.25	14.36	16.84	20.71	23.13	17.89	17.53	21.41	20.11	24.13	22.21	21.25
YBL008W-A-t26_1	1.77	2.08	2.76	2.57	3.4	2.37	4.59	3.42	2.99	3.9	5.58	8.3
YBL009W-t26_1	32.64	35.13	38.1	38.48	37.69	32.27	35.16	35.4	37.6	39.61	37.49	39.65
YBL010C-t26_1	25.59	21.97	25.11	25.6	31.0	24.58	21.73	27.32	26.37	30.01	25.8	29.26
YBL011W-t26_1	42.48	47.96	43.52	50.47	45.01	35.13	42.18	47.5	42.92	45.41	52.07	44.23
YBL013W-t26_1	5.99	5.31	4.11	6.77	4.39	2.1	6.94	7.55	5.95	6.18	7.06	7.56
YBL014C-t26_1	17.83	14.62	17.22	24.56	23.16	17.04	20.18	20.93	20.84	23.43	22.37	23.77
YBL015W-t26_1	25.88	26.06	21.54	23.42	23.8	17.39	24.76	24.94	24.02	22.68	28.38	24.84
YBL016W-t26_1	61.61	54.22	52.3	63.48	62.98	57.99	47.71	58.16	55.2	48.57	53.07	47.39
YBL017C-t26_1	24.03	25.81	26.29	28.16	26.33	21.08	28.5	30.4	26.93	29.66	37.23	25.83
YBL018C-t26_1	94.78	79.52	94.0	106.11	119.68	100.82	105.99	112.85	110.68	95.28	88.38	100.84
YBL019W-t26_1	14.51	14.84	12.11	12.41	17.29	13.49	13.66	15.29	14.41	18.64	15.95	15.64
YBL020W-t26_1	36.95	37.96	34.67	53.77	44.89	34.17	40.4	43.44	43.54	52.03	57.7	47.14
YBL021C-t26_1	35.59	34.13	34.47	42.38	44.52	46.42	43.62	50.11	40.08	57.47	59.44	52.43
YBL022C-t26_1	48.17	45.55	51.67	76.86	76.98	63.47	67.88	67.0	65.51	89.33	77.6	84.69
YBL023C-t26_1	25.71	26.8	22.99	27.71	25.85	20.97	22.29	25.39	22.75	27.11	27.63	23.27
YBL024W-t26_1	84.36	84.58	99.01	96.55	87.12	99.05	96.21	93.12	90.72	88.41	79.48	92.42
YBL025W-t26_1	31.96	32.28	36.3	42.1	44.94	42.87	39.34	32.46	37.04	41.17	40.96	39.04
YBL026W-t26_1	142.91	93.8	150.66	109.49	119.96	166.48	115.15	111.38	130.74	131.6	85.55	127.19
YBL027W-t26_1	2509.9	2686.69	2897.64	2384.47	2407.54	2854.54	2603.25	2488.99	2397.7	2298.32	2341.36	2516.45
YBL028C-t26_1	129.03	103.63	144.02	103.37	140.51	188.29	142.26	111.65	134.62	151.81	76.48	156.73
YBL029C-A-t26_1	45.92	47.9	36.88	37.46	39.31	32.81	32.0	33.87	42.43	40.56	35.01	38.5
YBL029W-t26_1	13.33	13.51	12.12	11.56	16.83	12.63	10.98	13.06	12.73	14.18	15.45	14.47
YBL030C-t26_1	234.64	309.97	230.62	375.82	306.91	284.99	320.91	328.08	316.23	404.24	475.72	439.07
YBL031W-t26_1	23.37	14.5	19.74	24.04	22.22	22.51	22.78	26.21	23.5	27.71	25.52	25.55
YBL032W-t26_1	131.56	158.95	117.87	124.86	119.76	111.73	124.01	125.58	124.29	113.48	114.65	107.87
YBL033C-t26_1	43.53	44.13	40.16	47.62	50.98	42.13	46.24	52.17	48.11	57.22	61.67	50.56
YBL034C-t26_1	6.3	5.31	8.54	6.42	7.64	7.25	7.53	8.02	7.82	9.67	7.57	9.57
YBL035C-t26_1	25.79	28.3	26.79	35.66	32.39	27.01	29.04	29.68	28.09	31.55	31.83	31.45
YBL036C-t26_1	121.19	121.52	135.82	146.23	161.42	152.45	135.33	117.87	118.19	157.54	134.62	155.19
YBL037W-t26_1	13.69	14.78	16.5	22.15	15.55	15.31	17.15	20.26	19.49	21.75	25.9	22.13
YBL038W-t26_1	53.29	43.76	55.98	53.25	65.55	61.92	58.77	49.59	50.2	68.84	56.01	59.3
YBL039C-t26_1	197.34	190.41	190.67	189.67	189.18	167.02	167.17	173.36	168.52	156.71	152.63	151.23
YBL039W-B-t26_1	35.29	21.29	41.45	33.17	35.21	24.05	37.53	29.96	34.06	42.9	36.17	42.89
YBL040C-t26_1	207.57	176.2	204.84	230.56	237.85	219.35	239.58	220.18	237.0	252.75	206.74	245.6
YBL041W-t26_1	252.72	213.04	249.6	251.47	286.22	257.94	222.29	244.85	259.61	267.35	250.67	260.43
YBL042C-t26_1	69.15	67.97	63.66	64.04	60.7	54.45	68.27	70.03	71.19	63.26	64.54	53.14
YBL043W-t26_1	0.55	0.66	1.08	1.61	1.77	0.96	0.98	1.81	2.02	2.79	2.62	3.09
YBL044W-t26_1	1.72	2.19	2.02	1.11	1.69	1.68	2.69	1.67	1.64	2.01	2.21	3.37
YBL045C-t26_1	91.38	90.03	85.92	118.79	127.02	101.15	128.18	124.36	143.74	203.9	130.83	190.33
YBL046W-t26_1	26.76	24.56	29.5	27.09	33.77	31.14	26.8	25.93	26.28	38.55	28.14	36.73
YBL047C-t26_1	32.56	30.7	37.71	42.4	38.55	31.87	45.01	45.01	43.13	49.69	48.06	49.92
YBL049W-t26_1	18.54	16.08	17.06	23.44	22.95	16.85	16.15	20.34	21.41	27.38	24.43	26.95
YBL050W-t26_1	105.67	111.75	101.32	107.5	118.63	110.55	95.2	97.64	88.23	108.02	100.48	100.48
YBL051C-t26_1	24.25	19.89	32.38	33.6	31.69	31.21	35.45	30.9	39.61	49.62	47.0	52.3
YBL052C-t26_1	20.25	16.59	24.01	18.2	27.0	25.1	18.58	18.77	24.73	30.63	15.53	27.02
YBL054W-t26_1	31.82	28.02	33.96	40.27	40.64	36.41	41.97	39.73	43.47	46.47	40.3	37.21
YBL055C-t26_1	43.47	39.38	48.5	46.14	41.42	43.11	46.33	41.58	40.73	35.24	37.55	38.62
YBL056W-t26_1	157.27	151.83	152.17	185.58	181.13	159.73	164.01	163.78	158.63	186.59	152.34	181.87
YBL057C-t26_1	105.83	91.18	113.38	118.18	125.32	116.76	118.96	96.05	108.0	120.96	117.05	116.13
YBL058W-t26_1	130.68	129.53	135.47	196.88	189.71	168.25	176.48	182.12	162.88	233.4	230.36	226.72
YBL059C-A-t26_1	48.15	36.69	57.71	46.76	66.68	54.06	58.55	55.07	55.08	65.66	47.63	71.53
YBL059W-t26_1	15.4	10.9	21.91	21.37	20.16	21.87	22.23	20.86	21.27	25.39	28.49	25.7
YBL060W-t26_1	21.01	16.53	18.75	20.97	28.5	22.95	19.12	20.79	21.48	31.96	24.56	27.53
YBL061C-t26_1	37.55	30.35	41.8	38.48	41.95	39.04	38.3	38.69	41.9	53.26	33.04	50.32
YBL063W-t26_1	6.63	5.05	8.45	8.17	8.71	8.46	8.3	7.95	10.77	12.98	5.16	11.43
YBL064C-t26_1	74.76	77.7	74.08	103.08	99.79	95.73	94.91	94.37	87.59	125.16	131.77	115.88
YBL066C-t26_1	5.5	5.03	5.25	8.58	6.73	4.1	7.14	7.59	6.64	9.4	12.26	8.97
YBL067C-t26_1	28.16	30.33	29.96	30.63	34.08	25.81	31.39	28.69	28.85	34.1	32.0	29.04
YBL068W-t26_1	99.3	88.81	105.93	119.12	117.94	102.94	107.09	113.19	102.14	110.55	117.44	105.55
YBL069W-t26_1	35.35	38.39	33.21	43.75	36.6	33.66	35.02	41.87	39.61	36.32	43.34	39.36
YBL071C-B-t26_1	4.94	0.95	7.69	6.72	3.88	12.69	5.82	2.67	5.14	6.93	6.79	2.91
YBL071W-A-t26_1	145.11	156.39	131.27	196.58	190.1	175.8	155.07	188.09	153.83	170.4	189.57	172.85
YBL072C-t26_1	4241.04	4392.3	4764.57	3837.83	3815.57	4167.56	4057.57	4039.22	3866.07	3369.79	3471.27	3522.62
